taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,flag,matched_source,matched_variable,matched_sp,matched_value,pct_diff,mismatch_source,mismatch_value,mismatch_pct
Galago_senegalensis,galago senegalensis,Piriform Lobe,Lobus_piriformis_Vol.mm3,163,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Lobus_piriformis_Vol.mm3,galago senegalensis,163,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,Septum,Septum_Vol.mm3,35.7,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Septum_Vol.mm3,galago senegalensis,35.7,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,Striatum,Striatum_Vol.mm3,210,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Striatum_Vol.mm3,galago senegalensis,210,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,Schizocortex,Schizo_cortex_Vol.mm3,107,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Schizo_cortex_Vol.mm3,galago senegalensis,107,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,Hippocampus,Hippocampus_Vol.mm3,261,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Hippocampus_Vol.mm3,galago senegalensis,261,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,Neocortex (GM+WM),Neocortex_Vol.mm3,2139,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Neocortex_Vol.mm3,galago senegalensis,2139,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,LGN,Corpus_geniculatum_laterale_Vol.mm3,16,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIX,Corpus_geniculatum_laterale_Vol.mm3,galago senegalensis,16,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,BV,Total_brain_net_volume_Vol.mm3,3580,54;55,FALSE,match,match,Bush_Allman_2004_b_TABLE1,Total_brain_net_volume_Vol.mm3,galago senegalensis,3580,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,Neocortex (GM+WM),Neocortex_Vol.mm3,1570,54;55,FALSE,match,match,Bush_Allman_2004_a_Table2,Neocortex_Vol.mm3,galago senegalensis,1570,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,1340,54;55,FALSE,match,match,Bush_Allman_2004_b_TABLE1,Neocortex_grey_matter_Vol.mm3,galago senegalensis,1340,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,V1 (GM),Area_striata_grey_matter_Vol.mm3,220,54;55,FALSE,match,match,Bush_Allman_2004_b_TABLE1,Area_striata_grey_matter_Vol.mm3,galago senegalensis,220,0,NA,NA,NA
Galago_senegalensis,galago senegalensis,LGN,Corpus_geniculatum_laterale_Vol.mm3,10,54;55,FALSE,match,match,Bush_Allman_2004_b_TABLE1,Corpus_geniculatum_laterale_Vol.mm3,galago senegalensis,10,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,BV,Total_brain_net_volume_Vol.mm3,3268.0639823497,34,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Total_brain_net_volume_Vol.mm3,galagoides demidoff,3300,0.968,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,V1 (GM),Area_striata_grey_matter_Vol.mm3,214,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,galagoides demidoff,214,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,BV,Total_brain_net_volume_Vol.mm3,3185.3,43,FALSE,match,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,galagoides demidoff,3185.3,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Granular Insula,Granular_insular_cortex_Vol.mm3,10,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Granular_insular_cortex_Vol.mm3,galagoides demidoff,10,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,10,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Dysgranular_insular_cortex_Vol.mm3,galagoides demidoff,10,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Agranular Insula,Agranular_insular_cortex_Vol.mm3,4,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Agranular_insular_cortex_Vol.mm3,galagoides demidoff,4,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Insula (GM),Insula_Vol.mm3,24,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Insula_Vol.mm3,galagoides demidoff,24,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,BV,Total_brain_net_volume_Vol.mm3,3203,53,FALSE,match,match,Stephan_etal_1970_Table2,Total_brain_net_volume_Vol.mm3,galagoides demidoff,3203,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Medulla,Medulla_oblongata_Vol.mm3,169.13,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,galagoides demidoff,169.13,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Vmo,Trigeminal_motor_nucleus_Vol.mm3,0.44,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,galagoides demidoff,0.44,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,VII,Facial_motor_nucleus_Vol.mm3,0.96,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,galagoides demidoff,0.96,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,XII,Hypoglossal_nucleus_Vol.mm3,0.56,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,galagoides demidoff,0.56,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,BV,Total_brain_net_volume_Vol.mm3,3203,24;51;52,TRUE,match,match,Stephan_etal_1970_Table2,Total_brain_net_volume_Vol.mm3,galagoides demidoff,3203,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Cerebellum,Cerebellum_Vol.mm3,413,24;51;52,TRUE,match,match,Stephan_etal_1970_Table2,Cerebellum_Vol.mm3,galagoides demidoff,413,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Mesencephalon,Mesencephalon_Vol.mm3,135,24;51;52,TRUE,match,match,Stephan_etal_1970_Table2,Mesencephalon_Vol.mm3,galagoides demidoff,135,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Diencephalon,Diencephalon_Vol.mm3,246,24;51;52,TRUE,match,match,Stephan_etal_1970_Table2,Diencephalon_Vol.mm3,galagoides demidoff,246,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Telencephalon,Telencephalon_Vol.mm3,2240,24;51;52,TRUE,match,match,Stephan_etal_1970_Table2,Telencephalon_Vol.mm3,galagoides demidoff,2240,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,MOB,Bulbus_olfactorius_Vol.mm3,83.1,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Bulbus_olfactorius_Vol.mm3,galagoides demidoff,83.1,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,1.26,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Bulbus_olfactorius_accessorius_Vol.mm3,galagoides demidoff,1.26,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Piriform Lobe,Lobus_piriformis_Vol.mm3,181,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Lobus_piriformis_Vol.mm3,galagoides demidoff,181,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Septum,Septum_Vol.mm3,25.7,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Septum_Vol.mm3,galagoides demidoff,25.7,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Striatum,Striatum_Vol.mm3,169,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Striatum_Vol.mm3,galagoides demidoff,169,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Schizocortex,Schizo_cortex_Vol.mm3,59.9,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Schizo_cortex_Vol.mm3,galagoides demidoff,59.9,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Hippocampus,Hippocampus_Vol.mm3,152,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Hippocampus_Vol.mm3,galagoides demidoff,152,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Neocortex (GM+WM),Neocortex_Vol.mm3,1568,24;51;52,TRUE,match,match,Stephan_etal_1970_Table5,Neocortex_Vol.mm3,galagoides demidoff,1568,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Epithalamus,Epithalamus_Vol.mm3,2.09,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Epithalamus_Vol.mm3,galagoides demidoff,2.09,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Thalamus,Thalamus_Vol.mm3,153,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Thalamus_Vol.mm3,galagoides demidoff,153,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Hypothalamus,Hypothalamus_Vol.mm3,45.1,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Hypothalamus_Vol.mm3,galagoides demidoff,45.1,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Subthalamus,Subthalamus_Vol.mm3,18.3,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Subthalamus_Vol.mm3,galagoides demidoff,18.3,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Pallidum,Pallidum_Vol.mm3,17,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Pallidum_Vol.mm3,galagoides demidoff,17,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,1.4,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Nucleus_subthalamicus_Vol.mm3,galagoides demidoff,1.4,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Optic Tract,Tractus_opticus_Vol.mm3,11.5,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Tractus_opticus_Vol.mm3,galagoides demidoff,11.5,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,LGN,Corpus_geniculatum_laterale_Vol.mm3,10.9,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIX,Corpus_geniculatum_laterale_Vol.mm3,galagoides demidoff,10.9,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Paleocortex,Palaeocortex_Vol.mm3,122,24;51;52,TRUE,match,match,Stephan_etal_1981_TableXI,Palaeocortex_Vol.mm3,galagoides demidoff,122,0,NA,NA,NA
Galagoides_demidoff,galagoides demidoff,Amygdala,Amygdala_Vol.mm3,50.2,24;51;52,TRUE,match,match,Stephan_etal_1981_TableXI,Amygdala_Vol.mm3,galagoides demidoff,50.2,0,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,401600,64,FALSE,match,match,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei,401600,0,NA,NA,NA
Gorilla_beringei,gorilla beringei,Thalamus,Thalamus_Vol.mm3,8200,64,FALSE,match,match,Sherwood2004_specimen,Thalamus_Vol.mm3,gorilla beringei,8200,0,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,460600,64,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks2014_TABLE1_specimen,Total_brain_net_volume_Vol.mm3,gorilla gorilla gorilla,461500,0.195,NA,NA,NA
Gorilla_beringei,gorilla beringei,Thalamus,Thalamus_Vol.mm3,8300,64,FALSE,match,match,Sherwood2004_specimen,Thalamus_Vol.mm3,gorilla beringei,8200,1.22,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,486700,64,FALSE,match,match,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei,486700,0,NA,NA,NA
Gorilla_beringei,gorilla beringei,Thalamus,Thalamus_Vol.mm3,10200,64,FALSE,match,match,Sherwood2004_specimen,Thalamus_Vol.mm3,gorilla beringei,10200,0,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,445620,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks2014_TABLE1_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei beringei,445600,0.004,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,50939.5833333334,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,MacLeod_specimen,Cerebellum_Vol.mm3,gorilla gorilla,51000,0.118,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,10759.5833333333,65,FALSE,species_mean_match,species_mean_match,Barger2014_specimen_speciesmean,Striatum_Vol.mm3,gorilla gorilla,9252,0.498,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2846.66666666667,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Barks_etal_2014_Fig4A,3000,5.111
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,292357.5,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,deSousa2010_SupTable2_speciesmean,283700,3.052
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,196935,65,FALSE,value_match_other_structure,value_match_other_structure,Sherwood_etal_2004_TABLEI,Neocortex_Vol.mm3,gorilla sp,195450,0.76,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1053.75,65,FALSE,species_mean_match,species_mean_match,Barks_etal_2014_Fig4A_speciesmean,Amygdala_Vol.mm3,gorilla sp,1200,0.094,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,4200,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Bauernfeind_etal_2013_Table1+Bauernfeind_etal_2013_Table2_bilateral_est,4066,3.296
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,488910,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks2014_TABLE1_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei beringei,488900,0.002,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,58717.3611111111,65,FALSE,match,match,Sherwood2004_specimen,Cerebellum_Vol.mm3,gorilla beringei,59500,1.315,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,7836.59722222222,65,FALSE,species_mean_match,species_mean_match,Barger2014_specimen_speciesmean,Striatum_Vol.mm3,gorilla gorilla,9252,0.498,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2838.88888888889,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Barger2014_specimen,2700,5.144
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,288076.25,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa2010_SupTable2_speciesmean,Neocortex_Vol.mm3,gorilla gorilla,283700,1.543,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,171045,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Barks_etal_2014_Fig4A,161500,5.91
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1150.625,65,FALSE,value_match_other_structure,value_match_other_structure,Stephan_etal_1981_TableVI,Septum_Vol.mm3,gorilla sp,1173,1.908,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,3281.25,65,FALSE,value_match_other_structure,value_match_other_structure,Frahm_Zilles_1994_Table1,Hippocampus_retrocommissuralis_Vol.mm3,gorilla sp,3305.43,0.732,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,411670,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks2014_TABLE1_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei beringei,411700,0.007,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,50001.3888888889,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,MacLeod_specimen,Cerebellum_Vol.mm3,gorilla gorilla,51000,1.958,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8908.47222222222,65,FALSE,match,match,Sherwood2004_specimen,Striatum_Vol.mm3,gorilla beringei,9000,1.017,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2815.55555555556,65,FALSE,value_match_other_structure,value_match_other_structure,Stephan_etal_1981_TableVIII,Subthalamus_Vol.mm3,gorilla sp,2782,1.206,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,243460,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Rilling_Insel_1999_Table1,Neocortex_Vol.mm3,gorilla sp,246900,1.393,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,159486.25,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks_etal_2014_Fig4A,Neocortex_grey_matter_Vol.mm3,gorilla sp,161500,1.247,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1728.125,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barger2014_specimen,Amygdala_Vol.mm3,gorilla gorilla,1734,0.339,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2485,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla sp,2500,0.6,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,369430,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks2014_TABLE1_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei beringei,369400,0.008,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,43611.4583333333,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks_etal_2014_Fig4A,Cerebellum_Vol.mm3,gorilla sp,44500,1.997,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,7550.76388888889,65,FALSE,value_match_other_structure,value_match_other_structure,Stephan_etal_1981_TableIII,Medulla_oblongata_Vol.mm3,gorilla sp,7509,0.556,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,3328.88888888889,65,FALSE,value_match_other_structure,value_match_other_structure,Frahm_Zilles_1994_Table1,Hippocampus_retrocommissuralis_Vol.mm3,gorilla sp,3305.43,0.71,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,227071.25,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood_etal_2004_TABLEI,Neocortex_Vol.mm3,gorilla sp,226400,0.296,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,123392.5,65,FALSE,value_match_other_structure,value_match_other_structure,Stephan_etal_1970_Table3,Body_Mass.g,gorilla gorilla,125000,1.286,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1137.5,65,FALSE,species_mean_match,species_mean_match,Barks_etal_2014_Fig4A_speciesmean,Amygdala_Vol.mm3,gorilla sp,1200,0.094,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2668.75,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla sp,2700,1.157,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,398130,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks2014_TABLE1_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei beringei,398100,0.008,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,43684.0709771707,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks_etal_2014_Fig4A,Cerebellum_Vol.mm3,gorilla sp,44500,1.834,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8480.97167584813,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood_etal_2004_TABLEI,Striatum_Vol.mm3,gorilla sp,8500,0.224,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2890.22686823307,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Barks_etal_2014_Fig4A,3000,3.659
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,234115.178639068,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Sherwood2004_specimen,228800,2.323
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,128645.328134993,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Rilling_Insel_1999_Table1,152700,15.753
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1792.40926203314,65,FALSE,species_mean_match,species_mean_match,Barks_etal_2014_Fig4A_speciesmean,Amygdala_Vol.mm3,gorilla sp,1200,0.094,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2734.52950033139,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla sp,2700,1.279,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,325990,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks2014_TABLE1_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei beringei,326000,0.003,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,37164.9305555556,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Barks_etal_2014_Fig4A,44500,16.483
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8353.81944444445,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood_etal_2004_TABLEI,Striatum_Vol.mm3,gorilla sp,8500,1.72,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2394.44444444444,65,FALSE,match,match,Sherwood2004_specimen,Hippocampus_Vol.mm3,gorilla beringei,2400,0.231,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,200118.75,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Sherwood_etal_2004_TABLEI,195450,2.389
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,148193.75,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Rilling_Insel_1999_Table1,152700,2.951
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1062.5,65,FALSE,species_mean_match,species_mean_match,Barks_etal_2014_Fig4A_speciesmean,Amygdala_Vol.mm3,gorilla sp,1200,0.094,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2656.25,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla sp,2700,1.62,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,360490,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks2014_TABLE1_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei beringei,360500,0.003,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,49668.4027777778,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,MacLeod_specimen,48500,2.409
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8765.55555555555,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks_etal_2014_Fig4A,Striatum_Vol.mm3,gorilla sp,8700,0.754,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2916.66666666667,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Barks_etal_2014_Fig4A,3000,2.778
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,210988.75,65,FALSE,match,match,Sherwood2004_specimen,Neocortex_Vol.mm3,gorilla beringei,208400,1.242,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,142563.75,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Rilling_Insel_1999_Table1,152700,6.638
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,988.75,65,FALSE,value_match_other_structure,value_match_other_structure,Bauernfeind_T1T2_specimen,Agranular_insular_cortex_Vol.mm3,gorilla gorilla,992,0.328,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2572.5,65,FALSE,value_match_other_structure,value_match_other_structure,Stephan_etal_1981_TableVIII,Pallidum_Vol.mm3,gorilla sp,2604,1.21,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,405960,65,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barks2014_TABLE1_specimen,Total_brain_net_volume_Vol.mm3,gorilla beringei beringei,406000,0.01,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,42046.1805555555,65,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Barks_etal_2014_Fig4A,44500,5.514
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8074.79166666667,65,FALSE,match,match,Sherwood2004_specimen,Striatum_Vol.mm3,gorilla beringei,8000,0.935,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,3274.44444444444,65,FALSE,value_match_other_structure,value_match_other_structure,Frahm_Zilles_1994_Table1,Hippocampus_retrocommissuralis_Vol.mm3,gorilla sp,3305.43,0.937,NA,NA,NA
