taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,matched_source,matched_variable,matched_sp,matched_value,pct_diff
Avahi_laniger,avahi laniger,Schizocortex,Schizo_cortex_Vol.mm3,241,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Schizo_cortex_Vol.mm3,avahi l laniger,241,0
Avahi_laniger,avahi laniger,Hippocampus,Hippocampus_Vol.mm3,526,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Hippocampus_Vol.mm3,avahi l laniger,526,0
Avahi_laniger,avahi laniger,Neocortex (GM+WM),Neocortex_Vol.mm3,4813,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,avahi l laniger,4813,0
Avahi_laniger,avahi laniger,LGN,Corpus_geniculatum_laterale_Vol.mm3,27.4,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Corpus_geniculatum_laterale_Vol.mm3,avahi l laniger,27.4,0
Avahi_occidentalis,avahi occidentalis,BV,Total_brain_net_volume_Vol.mm3,9420.13442013442,34,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,avahi occidentalis,9256.8,1.764
Avahi_occidentalis,avahi occidentalis,V1 (GM),Area_striata_grey_matter_Vol.mm3,450,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,avahi occidentalis,450,0
Avahi_occidentalis,avahi occidentalis,BV,Total_brain_net_volume_Vol.mm3,9124,53,FALSE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,avahi laniger occidentalis,9124,0
Avahi_occidentalis,avahi occidentalis,Medulla,Medulla_oblongata_Vol.mm3,508.46,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,avahi occidentalis,508.46,0
Avahi_occidentalis,avahi occidentalis,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.64,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,VII,Facial_motor_nucleus_Vol.mm3,1.62,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,XII,Hypoglossal_nucleus_Vol.mm3,1.24,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,BV,Total_brain_net_volume_Vol.mm3,9124,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,avahi laniger occidentalis,9124,0
Avahi_occidentalis,avahi occidentalis,Cerebellum,Cerebellum_Vol.mm3,1383,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Cerebellum_Vol.mm3,avahi laniger occidentalis,1383,0
Avahi_occidentalis,avahi occidentalis,Mesencephalon,Mesencephalon_Vol.mm3,345,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1970_Tables1-6,Mesencephalon_Vol.mm3,avahi laniger,345,0
Avahi_occidentalis,avahi occidentalis,Diencephalon,Diencephalon_Vol.mm3,861,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Diencephalon_Vol.mm3,avahi laniger occidentalis,861,0
Avahi_occidentalis,avahi occidentalis,Telencephalon,Telencephalon_Vol.mm3,6026,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,avahi laniger occidentalis,6026,0
Avahi_occidentalis,avahi occidentalis,MOB,Bulbus_olfactorius_Vol.mm3,70.1,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_Vol.mm3,avahi laniger occidentalis,70.1,0
Avahi_occidentalis,avahi occidentalis,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,2.55,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_accessorius_Vol.mm3,avahi laniger occidentalis,2.55,0
Avahi_occidentalis,avahi occidentalis,Piriform Lobe,Lobus_piriformis_Vol.mm3,265,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,avahi laniger occidentalis,265,0
Avahi_occidentalis,avahi occidentalis,Septum,Septum_Vol.mm3,69.3,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,avahi laniger occidentalis,69.3,0
Avahi_occidentalis,avahi occidentalis,Striatum,Striatum_Vol.mm3,478,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Striatum_Vol.mm3,avahi laniger occidentalis,478,0
Avahi_occidentalis,avahi occidentalis,Schizocortex,Schizo_cortex_Vol.mm3,222,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Schizo_cortex_Vol.mm3,avahi laniger occidentalis,222,0
Avahi_occidentalis,avahi occidentalis,Hippocampus,Hippocampus_Vol.mm3,476,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1970_Tables1-6,Hippocampus_Vol.mm3,avahi laniger,476,0
Avahi_occidentalis,avahi occidentalis,Neocortex (GM+WM),Neocortex_Vol.mm3,4443,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,avahi laniger occidentalis,4443,0
Avahi_occidentalis,avahi occidentalis,Epithalamus,Epithalamus_Vol.mm3,6.52,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Epithalamus_Vol.mm3,avahi laniger occidentalis,6.52,0
Avahi_occidentalis,avahi occidentalis,Thalamus,Thalamus_Vol.mm3,489,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Thalamus_Vol.mm3,avahi laniger occidentalis,489,0
Avahi_occidentalis,avahi occidentalis,Hypothalamus,Hypothalamus_Vol.mm3,137,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Hypothalamus_Vol.mm3,avahi laniger occidentalis,137,0
Avahi_occidentalis,avahi occidentalis,Subthalamus,Subthalamus_Vol.mm3,80.5,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Subthalamus_Vol.mm3,avahi laniger occidentalis,80.5,0
Avahi_occidentalis,avahi occidentalis,Pallidum,Pallidum_Vol.mm3,74.5,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Pallidum_Vol.mm3,avahi laniger occidentalis,74.5,0
Avahi_occidentalis,avahi occidentalis,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,5.94,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Nucleus_subthalamicus_Vol.mm3,avahi laniger occidentalis,5.94,0
Avahi_occidentalis,avahi occidentalis,Optic Tract,Tractus_opticus_Vol.mm3,38.3,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Tractus_opticus_Vol.mm3,avahi laniger occidentalis,38.3,0
Avahi_occidentalis,avahi occidentalis,LGN,Corpus_geniculatum_laterale_Vol.mm3,27.2,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Corpus_geniculatum_laterale_Vol.mm3,avahi laniger occidentalis,27.2,0
Callicebus_moloch,callicebus moloch,BV,Total_brain_net_volume_Vol.mm3,18388.0308880309,34,FALSE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,V1 (GM),Area_striata_grey_matter_Vol.mm3,1201,34,FALSE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,BV,Total_brain_net_volume_Vol.mm3,14434,51,TRUE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,Cerebellum,Cerebellum_Vol.mm3,1287,51,TRUE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,Mesencephalon,Mesencephalon_Vol.mm3,469,51,TRUE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,Striatum,Striatum_Vol.mm3,721,51,TRUE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,Neocortex (GM+WM),Neocortex_Vol.mm3,8973,51,TRUE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,BV,Total_brain_net_volume_Vol.mm3,17818.4855,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,Medulla,Medulla_oblongata_Vol.mm3,786.82,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,Vmo,Trigeminal_motor_nucleus_Vol.mm3,2,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,VII,Facial_motor_nucleus_Vol.mm3,2.36,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,XII,Hypoglossal_nucleus_Vol.mm3,1.96,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,BV,Total_brain_net_volume_Vol.mm3,11900,54;55,FALSE,match_taxonomy_variant,Bush_Allman_2004_b_TABLE1,Total_brain_net_volume_Vol.mm3,callicebus sp,11900,0
Callicebus_moloch,callicebus moloch,Neocortex (GM+WM),Neocortex_Vol.mm3,7060,54;55,FALSE,decasien_only,NA,NA,NA,NA,NA
Callicebus_moloch,callicebus moloch,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,5120,54;55,FALSE,match_taxonomy_variant,Bush_Allman_2004_b_TABLE1,Neocortex_grey_matter_Vol.mm3,callicebus sp,5120,0
Callicebus_moloch,callicebus moloch,V1 (GM),Area_striata_grey_matter_Vol.mm3,840,54;55,FALSE,match_taxonomy_variant,Bush_Allman_2004_b_TABLE1,Area_striata_grey_matter_Vol.mm3,callicebus sp,840,0
Callicebus_moloch,callicebus moloch,LGN,Corpus_geniculatum_laterale_Vol.mm3,30,54;55,FALSE,match_taxonomy_variant,Bush_Allman_2004_b_TABLE1,Corpus_geniculatum_laterale_Vol.mm3,callicebus sp,30,0
Callimico_goeldii,callimico goeldii,BV,Total_brain_net_volume_Vol.mm3,10510.3,53,FALSE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,callimico goeldii,10510,0.003
Callimico_goeldii,callimico goeldii,Medulla,Medulla_oblongata_Vol.mm3,460.1,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,callimico goeldii,460.1,0
Callimico_goeldii,callimico goeldii,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.1,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callimico_goeldii,callimico goeldii,VII,Facial_motor_nucleus_Vol.mm3,0.96,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callimico_goeldii,callimico goeldii,XII,Hypoglossal_nucleus_Vol.mm3,1.08,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callimico_goeldii,callimico goeldii,BV,Total_brain_net_volume_Vol.mm3,10510,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,callimico goeldii,10510,0
Callimico_goeldii,callimico goeldii,Cerebellum,Cerebellum_Vol.mm3,1240,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Cerebellum_Vol.mm3,callimico goeldii,1240,0
Callimico_goeldii,callimico goeldii,Mesencephalon,Mesencephalon_Vol.mm3,340,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Mesencephalon_Vol.mm3,callimico goeldii,340,0
Callimico_goeldii,callimico goeldii,Diencephalon,Diencephalon_Vol.mm3,739,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Diencephalon_Vol.mm3,callimico goeldii,739,0
Callimico_goeldii,callimico goeldii,Telencephalon,Telencephalon_Vol.mm3,7733,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,callimico goeldii,7733,0
Callimico_goeldii,callimico goeldii,MOB,Bulbus_olfactorius_Vol.mm3,27,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_Vol.mm3,callimico goeldii,27,0
Callimico_goeldii,callimico goeldii,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.512,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_accessorius_Vol.mm3,callimico goeldii,0.512,0
Callimico_goeldii,callimico goeldii,Piriform Lobe,Lobus_piriformis_Vol.mm3,253,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,callimico goeldii,253,0
Callimico_goeldii,callimico goeldii,Septum,Septum_Vol.mm3,63.5,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,callimico goeldii,63.5,0
Callimico_goeldii,callimico goeldii,Striatum,Striatum_Vol.mm3,493,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Striatum_Vol.mm3,callimico goeldii,493,0
Callimico_goeldii,callimico goeldii,Schizocortex,Schizo_cortex_Vol.mm3,138,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Schizo_cortex_Vol.mm3,callimico goeldii,138,0
Callimico_goeldii,callimico goeldii,Hippocampus,Hippocampus_Vol.mm3,281,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Hippocampus_Vol.mm3,callimico goeldii,281,0
Callimico_goeldii,callimico goeldii,Neocortex (GM+WM),Neocortex_Vol.mm3,6476,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,callimico goeldii,6476,0
Callithrix_jacchus,callithrix jacchus,BV,Total_brain_net_volume_Vol.mm3,7346.63234663235,34,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,callithrix jacchus,7335.9,0.146
Callithrix_jacchus,callithrix jacchus,V1 (GM),Area_striata_grey_matter_Vol.mm3,566,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,callithrix jacchus,566,0
Callithrix_jacchus,callithrix jacchus,BV,Total_brain_net_volume_Vol.mm3,7247.69675,53,FALSE,match,Stephan_etal_1970_Tables1-6,Total_brain_net_volume_Vol.mm3,callithrix jacchus,7248,0.004
Callithrix_jacchus,callithrix jacchus,Medulla,Medulla_oblongata_Vol.mm3,318.24,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,callithrix jacchus,318.24,0
Callithrix_jacchus,callithrix jacchus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,0.94,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,VII,Facial_motor_nucleus_Vol.mm3,1.08,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,XII,Hypoglossal_nucleus_Vol.mm3,0.88,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,BV,Total_brain_net_volume_Vol.mm3,7241,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,callithrix jacchus,7241,0
Callithrix_jacchus,callithrix jacchus,Cerebellum,Cerebellum_Vol.mm3,757,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Cerebellum_Vol.mm3,callithrix jacchus,757,0
Callithrix_jacchus,callithrix jacchus,Mesencephalon,Mesencephalon_Vol.mm3,295,24;51;52,TRUE,match,Stephan_etal_1970_Tables1-6,Mesencephalon_Vol.mm3,callithrix jacchus,295,0
Callithrix_jacchus,callithrix jacchus,Diencephalon,Diencephalon_Vol.mm3,554,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Diencephalon_Vol.mm3,callithrix jacchus,554,0
Callithrix_jacchus,callithrix jacchus,Telencephalon,Telencephalon_Vol.mm3,5318,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,callithrix jacchus,5318,0
Callithrix_jacchus,callithrix jacchus,MOB,Bulbus_olfactorius_Vol.mm3,22.8,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_Vol.mm3,callithrix jacchus,22.8,0
Callithrix_jacchus,callithrix jacchus,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.326,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_accessorius_Vol.mm3,callithrix jacchus,0.326,0
Callithrix_jacchus,callithrix jacchus,Piriform Lobe,Lobus_piriformis_Vol.mm3,191,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,callithrix jacchus,191,0
Callithrix_jacchus,callithrix jacchus,Septum,Septum_Vol.mm3,49.8,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,callithrix jacchus,49.8,0
Callithrix_jacchus,callithrix jacchus,Striatum,Striatum_Vol.mm3,372,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Striatum_Vol.mm3,callithrix jacchus,372,0
Callithrix_jacchus,callithrix jacchus,Schizocortex,Schizo_cortex_Vol.mm3,90,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Schizo_cortex_Vol.mm3,callithrix jacchus,90,0
Callithrix_jacchus,callithrix jacchus,Hippocampus,Hippocampus_Vol.mm3,221,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Hippocampus_Vol.mm3,callithrix jacchus,221,0
Callithrix_jacchus,callithrix jacchus,Neocortex (GM+WM),Neocortex_Vol.mm3,4371,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,callithrix jacchus,4371,0
Callithrix_jacchus,callithrix jacchus,LGN,Corpus_geniculatum_laterale_Vol.mm3,25.7,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Corpus_geniculatum_laterale_Vol.mm3,callithrix jacchus,25.7,0
Callithrix_jacchus,callithrix jacchus,Paleocortex,Palaeocortex_Vol.mm3,99.3,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Palaeocortex_Vol.mm3,callithrix jacchus,99.3,0
Callithrix_jacchus,callithrix jacchus,Amygdala,Amygdala_Vol.mm3,113,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Amygdala_Vol.mm3,callithrix jacchus,113,0
Callithrix_pygmaea,callithrix pygmaea,BV,Total_brain_net_volume_Vol.mm3,4354.12120194729,34,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,callithrix pygmaea,4343.6,0.242
Callithrix_pygmaea,callithrix pygmaea,V1 (GM),Area_striata_grey_matter_Vol.mm3,363,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,callithrix pygmaea,363,0
Callithrix_pygmaea,callithrix pygmaea,BV,Total_brain_net_volume_Vol.mm3,4005.8,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Granular Insula,Granular_insular_cortex_Vol.mm3,6,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,14,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Insula (GM),Insula_Vol.mm3,22,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,BV,Total_brain_net_volume_Vol.mm3,3967.6085,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Medulla,Medulla_oblongata_Vol.mm3,185,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,callithrix pygmaea,185,0
Callithrix_pygmaea,callithrix pygmaea,Vmo,Trigeminal_motor_nucleus_Vol.mm3,0.56,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,VII,Facial_motor_nucleus_Vol.mm3,0.54,53,FALSE,value_match_other_structure,Sherwood_etal_2005_Table1,Facial_motor_nucleus_left_Vol.mm3,callithrix jacchus,0.54,0
Callithrix_pygmaea,callithrix pygmaea,XII,Hypoglossal_nucleus_Vol.mm3,0.56,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,BV,Total_brain_net_volume_Vol.mm3,4302,24;51;52,TRUE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,callithrix pygmaea,4343.6,0.958
Callithrix_pygmaea,callithrix pygmaea,Cerebellum,Cerebellum_Vol.mm3,468,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Mesencephalon,Mesencephalon_Vol.mm3,192,24;51;52,TRUE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,callithrix jacchus,191,0.524
Callithrix_pygmaea,callithrix pygmaea,Diencephalon,Diencephalon_Vol.mm3,342,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Telencephalon,Telencephalon_Vol.mm3,3099,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,MOB,Bulbus_olfactorius_Vol.mm3,12.3,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.386,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Piriform Lobe,Lobus_piriformis_Vol.mm3,133,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Septum,Septum_Vol.mm3,29.2,24;51;52,TRUE,value_match_other_structure,Frahm_etal_1984_Table1,Area_striata_lamina_1_Vol.mm3,callithrix pygmaea,29.7,1.684
Callithrix_pygmaea,callithrix pygmaea,Striatum,Striatum_Vol.mm3,174,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Schizocortex,Schizo_cortex_Vol.mm3,81.8,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Hippocampus,Hippocampus_Vol.mm3,133,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Neocortex (GM+WM),Neocortex_Vol.mm3,2535,24;51;52,TRUE,match,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,callithrix pygmaea,2535,0
Callithrix_pygmaea,callithrix pygmaea,Epithalamus,Epithalamus_Vol.mm3,3.68,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Thalamus,Thalamus_Vol.mm3,190,24;51;52,TRUE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,callithrix jacchus,191,0.524
Callithrix_pygmaea,callithrix pygmaea,Hypothalamus,Hypothalamus_Vol.mm3,69.2,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Subthalamus,Subthalamus_Vol.mm3,27.7,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Pallidum,Pallidum_Vol.mm3,25.8,24;51;52,TRUE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Corpus_geniculatum_laterale_Vol.mm3,callithrix jacchus,25.7,0.389
Callithrix_pygmaea,callithrix pygmaea,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,1.95,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,Optic Tract,Tractus_opticus_Vol.mm3,23.8,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Cebus_albifrons,cebus albifrons,BV,Total_brain_net_volume_Vol.mm3,68781.4437814438,34,FALSE,match_taxonomy_variant,Stephan_etal_1970_Tables1-6,Total_brain_net_volume_Vol.mm3,cebus sp,68672,0.159
Cebus_albifrons,cebus albifrons,V1 (GM),Area_striata_grey_matter_Vol.mm3,3764,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,cebus albifrons,3764,0
Cebus_albifrons,cebus albifrons,BV,Total_brain_net_volume_Vol.mm3,77027,43,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,cebus albifrons,77027,0
Cebus_albifrons,cebus albifrons,Granular Insula,Granular_insular_cortex_Vol.mm3,216,43,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Septum_Vol.mm3,cebus sp,212,1.887
Cebus_albifrons,cebus albifrons,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,310,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Cebus_albifrons,cebus albifrons,Insula (GM),Insula_Vol.mm3,594,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Cebus_albifrons,cebus albifrons,BV,Total_brain_net_volume_Vol.mm3,66939.448,53,FALSE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,cebus sp,66939,0.001
Cebus_albifrons,cebus albifrons,Medulla,Medulla_oblongata_Vol.mm3,1738.26,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,cebus albifrons,1738.26,0
Cebus_albifrons,cebus albifrons,Vmo,Trigeminal_motor_nucleus_Vol.mm3,4.32,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Cebus_albifrons,cebus albifrons,VII,Facial_motor_nucleus_Vol.mm3,4.94,53,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Nucleus_habenularis_medialis_Vol.mm3,cebus sp,4.9,0.816
Cebus_albifrons,cebus albifrons,XII,Hypoglossal_nucleus_Vol.mm3,3.96,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Cebus_albifrons,cebus albifrons,BV,Total_brain_net_volume_Vol.mm3,66939,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,cebus sp,66939,0
Cebus_albifrons,cebus albifrons,Cerebellum,Cerebellum_Vol.mm3,7871,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Cerebellum_Vol.mm3,cebus sp,7871,0
Cebus_albifrons,cebus albifrons,Mesencephalon,Mesencephalon_Vol.mm3,1221,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Mesencephalon_Vol.mm3,cebus sp,1221,0
Cebus_albifrons,cebus albifrons,Diencephalon,Diencephalon_Vol.mm3,3996,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Diencephalon_Vol.mm3,cebus sp,3996,0
Cebus_albifrons,cebus albifrons,Telencephalon,Telencephalon_Vol.mm3,52113,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,cebus sp,52113,0
Cebus_albifrons,cebus albifrons,MOB,Bulbus_olfactorius_Vol.mm3,39.9,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_Vol.mm3,cebus sp,39.9,0
