"Species","Variable","Source","Value"
"Fukomys mechowii","Neocortex_p.C.Brain","Kverkova_etal_2018_TableS1","0.3033"
"Fukomys mechowii","EntorhinalCortex_Vol.mm3","Kverkova_etal_2018_TableS1","71"
"Fukomys mechowii","EntorhinalCortex_Vol.mm3_SD","Kverkova_etal_2018_TableS1","13"
"Fukomys mechowii","EntorhinalCortex_p.C.Brain","Kverkova_etal_2018_TableS1","0.0342"
"Fukomys mechowii","Hippocampus_Vol.mm3","Kverkova_etal_2018_TableS1","137"
"Fukomys mechowii","Hippocampus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","11"
"Fukomys mechowii","Hippocampus_p.C.Brain","Kverkova_etal_2018_TableS1","0.0663"
"Fukomys mechowii","Amygdala_Vol.mm3","Kverkova_etal_2018_TableS1","35"
"Fukomys mechowii","Amygdala_Vol.mm3_SD","Kverkova_etal_2018_TableS1","10"
"Fukomys mechowii","Amygdala_p.C.Brain","Kverkova_etal_2018_TableS1","0.0169"
"Fukomys mechowii","Striatum_Vol.mm3","Kverkova_etal_2018_TableS1","198"
"Fukomys mechowii","Striatum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","2"
"Fukomys mechowii","Striatum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0958"
"Fukomys mechowii","Septum_Vol.mm3","Kverkova_etal_2018_TableS1","24"
"Fukomys mechowii","Septum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","1"
"Fukomys mechowii","Septum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0117"
"Fukomys mechowii","Thalamus_Vol.mm3","Kverkova_etal_2018_TableS1","116"
"Fukomys mechowii","Thalamus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","13"
"Fukomys mechowii","Thalamus_p.C.Brain","Kverkova_etal_2018_TableS1","0.0562"
"Fukomys mechowii","Hypothalamus_Vol.mm3","Kverkova_etal_2018_TableS1","60"
"Fukomys mechowii","Hypothalamus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","7"
"Fukomys mechowii","Hypothalamus_p.C.Brain","Kverkova_etal_2018_TableS1","0.0292"
"Fukomys mechowii","Cerebellum_Vol.mm3","Kverkova_etal_2018_TableS1","391"
"Fukomys mechowii","Cerebellum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","58"
"Fukomys mechowii","Cerebellum_p.C.Brain","Kverkova_etal_2018_TableS1","0.1895"
"Fukomys mechowii","Tectum_Vol.mm3","Kverkova_etal_2018_TableS1","41"
"Fukomys mechowii","Tectum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","1"
"Fukomys mechowii","Tectum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0197"
"Fukomys mechowii","Tegmentum_Vol.mm3","Kverkova_etal_2018_TableS1","82"
"Fukomys mechowii","Tegmentum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","13"
"Fukomys mechowii","Tegmentum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0398"
"Fukomys mechowii","Medulla_Vol.mm3","Kverkova_etal_2018_TableS1","242"
"Fukomys mechowii","Medulla_Vol.mm3_SD","Kverkova_etal_2018_TableS1","87"
"Fukomys mechowii","Medulla_p.C.Brain","Kverkova_etal_2018_TableS1","0.1172"
"Fukomys mechowii","Species_Source","Kverkova_etal_2018_TableS1","Fukomys mechowii"
"Georychus capensis","Body_Mass.g","Kverkova_etal_2018_TableS1","155.09"
"Georychus capensis","Body_Mass.g_SD","Kverkova_etal_2018_TableS1","39.08"
"Georychus capensis","WholeBrainOlfactoryBulb_Mass.g","Kverkova_etal_2018_TableS1","1.65"
"Georychus capensis","WholeBrainOlfactoryBulb_Mass.g_SD","Kverkova_etal_2018_TableS1","0.18"
"Georychus capensis","OlfactoryBulb_Vol.mm3","Kverkova_etal_2018_TableS1","74"
"Georychus capensis","OlfactoryBulb_Vol.mm3_SD","Kverkova_etal_2018_TableS1","8"
"Georychus capensis","OlfactoryBulb_p.C.Brain","Kverkova_etal_2018_TableS1","0.0479"
"Georychus capensis","OlfactoryCortices_Vol.mm3","Kverkova_etal_2018_TableS1","97"
"Georychus capensis","OlfactoryCortices_Vol.mm3_SD","Kverkova_etal_2018_TableS1","13"
"Georychus capensis","OlfactoryCortices_p.C.Brain","Kverkova_etal_2018_TableS1","0.0623"
"Georychus capensis","Neocortex_Vol.mm3","Kverkova_etal_2018_TableS1","401"
"Georychus capensis","Neocortex_Vol.mm3_SD","Kverkova_etal_2018_TableS1","46"
"Georychus capensis","Neocortex_p.C.Brain","Kverkova_etal_2018_TableS1","0.2581"
"Georychus capensis","EntorhinalCortex_Vol.mm3","Kverkova_etal_2018_TableS1","53"
"Georychus capensis","EntorhinalCortex_Vol.mm3_SD","Kverkova_etal_2018_TableS1","8"
"Georychus capensis","EntorhinalCortex_p.C.Brain","Kverkova_etal_2018_TableS1","0.0344"
"Georychus capensis","Hippocampus_Vol.mm3","Kverkova_etal_2018_TableS1","114"
"Georychus capensis","Hippocampus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","19"
"Georychus capensis","Hippocampus_p.C.Brain","Kverkova_etal_2018_TableS1","0.0732"
"Georychus capensis","Amygdala_Vol.mm3","Kverkova_etal_2018_TableS1","28"
"Georychus capensis","Amygdala_Vol.mm3_SD","Kverkova_etal_2018_TableS1","3"
"Georychus capensis","Amygdala_p.C.Brain","Kverkova_etal_2018_TableS1","0.0183"
"Georychus capensis","Striatum_Vol.mm3","Kverkova_etal_2018_TableS1","123"
"Georychus capensis","Striatum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","22"
"Georychus capensis","Striatum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0794"
"Georychus capensis","Septum_Vol.mm3","Kverkova_etal_2018_TableS1","21"
"Georychus capensis","Septum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","2"
"Georychus capensis","Septum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0136"
"Georychus capensis","Thalamus_Vol.mm3","Kverkova_etal_2018_TableS1","87"
"Georychus capensis","Thalamus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","16"
"Georychus capensis","Thalamus_p.C.Brain","Kverkova_etal_2018_TableS1","0.0558"
"Georychus capensis","Hypothalamus_Vol.mm3","Kverkova_etal_2018_TableS1","50"
"Georychus capensis","Hypothalamus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","6"
"Georychus capensis","Hypothalamus_p.C.Brain","Kverkova_etal_2018_TableS1","0.032"
"Georychus capensis","Cerebellum_Vol.mm3","Kverkova_etal_2018_TableS1","250"
"Georychus capensis","Cerebellum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","14"
"Georychus capensis","Cerebellum_p.C.Brain","Kverkova_etal_2018_TableS1","0.1603"
"Georychus capensis","Tectum_Vol.mm3","Kverkova_etal_2018_TableS1","34"
"Georychus capensis","Tectum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","2"
"Georychus capensis","Tectum_p.C.Brain","Kverkova_etal_2018_TableS1","0.022"
"Georychus capensis","Tegmentum_Vol.mm3","Kverkova_etal_2018_TableS1","62"
"Georychus capensis","Tegmentum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","8"
"Georychus capensis","Tegmentum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0397"
"Georychus capensis","Medulla_Vol.mm3","Kverkova_etal_2018_TableS1","151"
"Georychus capensis","Medulla_Vol.mm3_SD","Kverkova_etal_2018_TableS1","21"
"Georychus capensis","Medulla_p.C.Brain","Kverkova_etal_2018_TableS1","0.0973"
"Georychus capensis","Species_Source","Kverkova_etal_2018_TableS1","Georychus capensis"
"Heliophobius argenteocinereus","Body_Mass.g","Kverkova_etal_2018_TableS1","180.51"
"Heliophobius argenteocinereus","Body_Mass.g_SD","Kverkova_etal_2018_TableS1","35.45"
"Heliophobius argenteocinereus","WholeBrainOlfactoryBulb_Mass.g","Kverkova_etal_2018_TableS1","1.65"
"Heliophobius argenteocinereus","WholeBrainOlfactoryBulb_Mass.g_SD","Kverkova_etal_2018_TableS1","0.12"
"Heliophobius argenteocinereus","OlfactoryBulb_Vol.mm3","Kverkova_etal_2018_TableS1","60"
"Heliophobius argenteocinereus","OlfactoryBulb_Vol.mm3_SD","Kverkova_etal_2018_TableS1","8"
"Heliophobius argenteocinereus","OlfactoryBulb_p.C.Brain","Kverkova_etal_2018_TableS1","0.0389"
"Heliophobius argenteocinereus","OlfactoryCortices_Vol.mm3","Kverkova_etal_2018_TableS1","107"
"Heliophobius argenteocinereus","OlfactoryCortices_Vol.mm3_SD","Kverkova_etal_2018_TableS1","4"
"Heliophobius argenteocinereus","OlfactoryCortices_p.C.Brain","Kverkova_etal_2018_TableS1","0.0689"
"Heliophobius argenteocinereus","Neocortex_Vol.mm3","Kverkova_etal_2018_TableS1","457"
"Heliophobius argenteocinereus","Neocortex_Vol.mm3_SD","Kverkova_etal_2018_TableS1","25"
"Heliophobius argenteocinereus","Neocortex_p.C.Brain","Kverkova_etal_2018_TableS1","0.295"
"Heliophobius argenteocinereus","EntorhinalCortex_Vol.mm3","Kverkova_etal_2018_TableS1","56"
"Heliophobius argenteocinereus","EntorhinalCortex_Vol.mm3_SD","Kverkova_etal_2018_TableS1","4"
"Heliophobius argenteocinereus","EntorhinalCortex_p.C.Brain","Kverkova_etal_2018_TableS1","0.0362"
"Heliophobius argenteocinereus","Hippocampus_Vol.mm3","Kverkova_etal_2018_TableS1","115"
"Heliophobius argenteocinereus","Hippocampus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","8"
"Heliophobius argenteocinereus","Hippocampus_p.C.Brain","Kverkova_etal_2018_TableS1","0.074"
"Heliophobius argenteocinereus","Amygdala_Vol.mm3","Kverkova_etal_2018_TableS1","34"
"Heliophobius argenteocinereus","Amygdala_Vol.mm3_SD","Kverkova_etal_2018_TableS1","4"
"Heliophobius argenteocinereus","Amygdala_p.C.Brain","Kverkova_etal_2018_TableS1","0.0219"
"Heliophobius argenteocinereus","Striatum_Vol.mm3","Kverkova_etal_2018_TableS1","127"
"Heliophobius argenteocinereus","Striatum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","11"
"Heliophobius argenteocinereus","Striatum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0823"
"Heliophobius argenteocinereus","Septum_Vol.mm3","Kverkova_etal_2018_TableS1","18"
"Heliophobius argenteocinereus","Septum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","2"
"Heliophobius argenteocinereus","Septum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0116"
"Heliophobius argenteocinereus","Thalamus_Vol.mm3","Kverkova_etal_2018_TableS1","90"
"Heliophobius argenteocinereus","Thalamus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","5"
"Heliophobius argenteocinereus","Thalamus_p.C.Brain","Kverkova_etal_2018_TableS1","0.0578"
"Heliophobius argenteocinereus","Hypothalamus_Vol.mm3","Kverkova_etal_2018_TableS1","42"
"Heliophobius argenteocinereus","Hypothalamus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","5"
"Heliophobius argenteocinereus","Hypothalamus_p.C.Brain","Kverkova_etal_2018_TableS1","0.0272"
"Heliophobius argenteocinereus","Cerebellum_Vol.mm3","Kverkova_etal_2018_TableS1","215"
"Heliophobius argenteocinereus","Cerebellum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","37"
"Heliophobius argenteocinereus","Cerebellum_p.C.Brain","Kverkova_etal_2018_TableS1","0.1385"
"Heliophobius argenteocinereus","Tectum_Vol.mm3","Kverkova_etal_2018_TableS1","28"
"Heliophobius argenteocinereus","Tectum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","3"
"Heliophobius argenteocinereus","Tectum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0183"
"Heliophobius argenteocinereus","Tegmentum_Vol.mm3","Kverkova_etal_2018_TableS1","56"
"Heliophobius argenteocinereus","Tegmentum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","3"
"Heliophobius argenteocinereus","Tegmentum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0363"
"Heliophobius argenteocinereus","Medulla_Vol.mm3","Kverkova_etal_2018_TableS1","120"
"Heliophobius argenteocinereus","Medulla_Vol.mm3_SD","Kverkova_etal_2018_TableS1","22"
"Heliophobius argenteocinereus","Medulla_p.C.Brain","Kverkova_etal_2018_TableS1","0.0776"
"Heliophobius argenteocinereus","Species_Source","Kverkova_etal_2018_TableS1","Heliophobius argenteocinereus"
"Heterocephalus glaber","Body_Mass.g","Kverkova_etal_2018_TableS1","37.74"
"Heterocephalus glaber","Body_Mass.g_SD","Kverkova_etal_2018_TableS1","12.02"
"Heterocephalus glaber","WholeBrainOlfactoryBulb_Mass.g","Kverkova_etal_2018_TableS1","0.44"
"Heterocephalus glaber","WholeBrainOlfactoryBulb_Mass.g_SD","Kverkova_etal_2018_TableS1","0.04"
"Heterocephalus glaber","OlfactoryBulb_Vol.mm3","Kverkova_etal_2018_TableS1","20"
"Heterocephalus glaber","OlfactoryBulb_Vol.mm3_SD","Kverkova_etal_2018_TableS1","3"
"Heterocephalus glaber","OlfactoryBulb_p.C.Brain","Kverkova_etal_2018_TableS1","0.0492"
"Heterocephalus glaber","OlfactoryCortices_Vol.mm3","Kverkova_etal_2018_TableS1","39"
"Heterocephalus glaber","OlfactoryCortices_Vol.mm3_SD","Kverkova_etal_2018_TableS1","5"
"Heterocephalus glaber","OlfactoryCortices_p.C.Brain","Kverkova_etal_2018_TableS1","0.094"
"Heterocephalus glaber","Neocortex_Vol.mm3","Kverkova_etal_2018_TableS1","100"
"Heterocephalus glaber","Neocortex_Vol.mm3_SD","Kverkova_etal_2018_TableS1","5"
"Heterocephalus glaber","Neocortex_p.C.Brain","Kverkova_etal_2018_TableS1","0.2416"
"Heterocephalus glaber","EntorhinalCortex_Vol.mm3","Kverkova_etal_2018_TableS1","14"
"Heterocephalus glaber","EntorhinalCortex_Vol.mm3_SD","Kverkova_etal_2018_TableS1","4"
"Heterocephalus glaber","EntorhinalCortex_p.C.Brain","Kverkova_etal_2018_TableS1","0.0345"
"Heterocephalus glaber","Hippocampus_Vol.mm3","Kverkova_etal_2018_TableS1","32"
"Heterocephalus glaber","Hippocampus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","6"
"Heterocephalus glaber","Hippocampus_p.C.Brain","Kverkova_etal_2018_TableS1","0.076"
"Heterocephalus glaber","Amygdala_Vol.mm3","Kverkova_etal_2018_TableS1","12"
"Heterocephalus glaber","Amygdala_Vol.mm3_SD","Kverkova_etal_2018_TableS1","1"
"Heterocephalus glaber","Amygdala_p.C.Brain","Kverkova_etal_2018_TableS1","0.0289"
"Heterocephalus glaber","Striatum_Vol.mm3","Kverkova_etal_2018_TableS1","29"
"Heterocephalus glaber","Striatum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","4"
"Heterocephalus glaber","Striatum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0693"
"Heterocephalus glaber","Septum_Vol.mm3","Kverkova_etal_2018_TableS1","4.1"
"Heterocephalus glaber","Septum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","0.4"
"Heterocephalus glaber","Septum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0098"
"Heterocephalus glaber","Thalamus_Vol.mm3","Kverkova_etal_2018_TableS1","23"
"Heterocephalus glaber","Thalamus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","3"
"Heterocephalus glaber","Thalamus_p.C.Brain","Kverkova_etal_2018_TableS1","0.0566"
"Heterocephalus glaber","Hypothalamus_Vol.mm3","Kverkova_etal_2018_TableS1","17"
"Heterocephalus glaber","Hypothalamus_Vol.mm3_SD","Kverkova_etal_2018_TableS1","1"
"Heterocephalus glaber","Hypothalamus_p.C.Brain","Kverkova_etal_2018_TableS1","0.0404"
"Heterocephalus glaber","Cerebellum_Vol.mm3","Kverkova_etal_2018_TableS1","48"
"Heterocephalus glaber","Cerebellum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","5"
"Heterocephalus glaber","Cerebellum_p.C.Brain","Kverkova_etal_2018_TableS1","0.1163"
"Heterocephalus glaber","Tectum_Vol.mm3","Kverkova_etal_2018_TableS1","10"
"Heterocephalus glaber","Tectum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","3"
"Heterocephalus glaber","Tectum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0232"
"Heterocephalus glaber","Tegmentum_Vol.mm3","Kverkova_etal_2018_TableS1","19"
"Heterocephalus glaber","Tegmentum_Vol.mm3_SD","Kverkova_etal_2018_TableS1","4"
"Heterocephalus glaber","Tegmentum_p.C.Brain","Kverkova_etal_2018_TableS1","0.0462"
"Heterocephalus glaber","Medulla_Vol.mm3","Kverkova_etal_2018_TableS1","47"
"Heterocephalus glaber","Medulla_Vol.mm3_SD","Kverkova_etal_2018_TableS1","6"
"Heterocephalus glaber","Medulla_p.C.Brain","Kverkova_etal_2018_TableS1","0.1131"
"Heterocephalus glaber","Species_Source","Kverkova_etal_2018_TableS1","Heterocephalus glaber"
"Heterocephalus glaber","WholeBrainOlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","33620000"
"Heterocephalus glaber","WholeBrainOlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","3660000"
"Heterocephalus glaber","OlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","3010000"
"Heterocephalus glaber","OlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","330000"
"Heterocephalus glaber","CerebralCortex_N.n","Kverkova_etal_2018_TableS5","5310000"
"Heterocephalus glaber","CerebralCortex_N.n_SD","Kverkova_etal_2018_TableS5","310000"
"Heterocephalus glaber","SubcorticalForebrain_N.n","Kverkova_etal_2018_TableS5","2860000"
"Heterocephalus glaber","SubcorticalForebrain_N.n_SD","Kverkova_etal_2018_TableS5","500000"
"Heterocephalus glaber","Cerebellum_N.n","Kverkova_etal_2018_TableS5","20520000"
"Heterocephalus glaber","Cerebellum_N.n_SD","Kverkova_etal_2018_TableS5","3010000"
"Heterocephalus glaber","MesencephalonMedulla_N.n","Kverkova_etal_2018_TableS5","1910000"
"Heterocephalus glaber","MesencephalonMedulla_N.n_SD","Kverkova_etal_2018_TableS5","280000"
"Heterocephalus glaber","WholeBrain_N.n","Kverkova_etal_2018_TableS5","30610000"
"Heterocephalus glaber","WholeBrain_N.n_SD","Kverkova_etal_2018_TableS5","3330000"
"Heterocephalus glaber","Species_Source","Kverkova_etal_2018_TableS5","Heterocephalus glaber"
"Cryptomys hottentotus","WholeBrainOlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","96240000"
"Cryptomys hottentotus","WholeBrainOlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","9650000"
"Cryptomys hottentotus","OlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","7990000"
"Cryptomys hottentotus","OlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","460000"
"Cryptomys hottentotus","CerebralCortex_N.n","Kverkova_etal_2018_TableS5","11730000"
"Cryptomys hottentotus","CerebralCortex_N.n_SD","Kverkova_etal_2018_TableS5","220000"
"Cryptomys hottentotus","SubcorticalForebrain_N.n","Kverkova_etal_2018_TableS5","4550000"
"Cryptomys hottentotus","SubcorticalForebrain_N.n_SD","Kverkova_etal_2018_TableS5","690000"
"Cryptomys hottentotus","Cerebellum_N.n","Kverkova_etal_2018_TableS5","68810000"
"Cryptomys hottentotus","Cerebellum_N.n_SD","Kverkova_etal_2018_TableS5","9020000"
"Cryptomys hottentotus","MesencephalonMedulla_N.n","Kverkova_etal_2018_TableS5","3170000"
"Cryptomys hottentotus","MesencephalonMedulla_N.n_SD","Kverkova_etal_2018_TableS5","360000"
"Cryptomys hottentotus","WholeBrain_N.n","Kverkova_etal_2018_TableS5","88250000"
"Cryptomys hottentotus","WholeBrain_N.n_SD","Kverkova_etal_2018_TableS5","9190000"
"Cryptomys hottentotus","Species_Source","Kverkova_etal_2018_TableS5","Cryptomys hottentotus"
"Fukomys darlingi","WholeBrainOlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","113350000"
"Fukomys darlingi","WholeBrainOlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","3790000"
"Fukomys darlingi","OlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","7600000"
"Fukomys darlingi","OlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","1250000"
"Fukomys darlingi","CerebralCortex_N.n","Kverkova_etal_2018_TableS5","12490000"
"Fukomys darlingi","CerebralCortex_N.n_SD","Kverkova_etal_2018_TableS5","530000"
"Fukomys darlingi","SubcorticalForebrain_N.n","Kverkova_etal_2018_TableS5","5190000"
"Fukomys darlingi","SubcorticalForebrain_N.n_SD","Kverkova_etal_2018_TableS5","810000"
"Fukomys darlingi","Cerebellum_N.n","Kverkova_etal_2018_TableS5","84910000"
"Fukomys darlingi","Cerebellum_N.n_SD","Kverkova_etal_2018_TableS5","3950000"
"Fukomys darlingi","MesencephalonMedulla_N.n","Kverkova_etal_2018_TableS5","3140000"
"Fukomys darlingi","MesencephalonMedulla_N.n_SD","Kverkova_etal_2018_TableS5","150000"
"Fukomys darlingi","WholeBrain_N.n","Kverkova_etal_2018_TableS5","105750000"
"Fukomys darlingi","WholeBrain_N.n_SD","Kverkova_etal_2018_TableS5","2540000"
"Fukomys darlingi","Species_Source","Kverkova_etal_2018_TableS5","Fukomys darlingi"
"Cryptomys hottentotus natalensis","WholeBrainOlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","149980000"
"Cryptomys hottentotus natalensis","WholeBrainOlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","8500000"
"Cryptomys hottentotus natalensis","OlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","11850000"
"Cryptomys hottentotus natalensis","OlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","290000"
"Cryptomys hottentotus natalensis","CerebralCortex_N.n","Kverkova_etal_2018_TableS5","17460000"
"Cryptomys hottentotus natalensis","CerebralCortex_N.n_SD","Kverkova_etal_2018_TableS5","1390000"
"Cryptomys hottentotus natalensis","SubcorticalForebrain_N.n","Kverkova_etal_2018_TableS5","6820000"
"Cryptomys hottentotus natalensis","SubcorticalForebrain_N.n_SD","Kverkova_etal_2018_TableS5","810000"
"Cryptomys hottentotus natalensis","Cerebellum_N.n","Kverkova_etal_2018_TableS5","109750000"
"Cryptomys hottentotus natalensis","Cerebellum_N.n_SD","Kverkova_etal_2018_TableS5","8750000"
"Cryptomys hottentotus natalensis","MesencephalonMedulla_N.n","Kverkova_etal_2018_TableS5","4110000"
"Cryptomys hottentotus natalensis","MesencephalonMedulla_N.n_SD","Kverkova_etal_2018_TableS5","140000"
"Cryptomys hottentotus natalensis","WholeBrain_N.n","Kverkova_etal_2018_TableS5","138130000"
"Cryptomys hottentotus natalensis","WholeBrain_N.n_SD","Kverkova_etal_2018_TableS5","8210000"
"Cryptomys hottentotus natalensis","Species_Source","Kverkova_etal_2018_TableS5","Cryptomys natalensis"
"Fukomys anselli","WholeBrainOlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","102820000"
"Fukomys anselli","WholeBrainOlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","12280000"
"Fukomys anselli","OlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","8880000"
"Fukomys anselli","OlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","640000"
"Fukomys anselli","CerebralCortex_N.n","Kverkova_etal_2018_TableS5","9730000"
"Fukomys anselli","CerebralCortex_N.n_SD","Kverkova_etal_2018_TableS5","2230000"
"Fukomys anselli","SubcorticalForebrain_N.n","Kverkova_etal_2018_TableS5","4860000"
"Fukomys anselli","SubcorticalForebrain_N.n_SD","Kverkova_etal_2018_TableS5","900000"
"Fukomys anselli","Cerebellum_N.n","Kverkova_etal_2018_TableS5","75440000"
"Fukomys anselli","Cerebellum_N.n_SD","Kverkova_etal_2018_TableS5","8900000"
"Fukomys anselli","MesencephalonMedulla_N.n","Kverkova_etal_2018_TableS5","3900000"
"Fukomys anselli","MesencephalonMedulla_N.n_SD","Kverkova_etal_2018_TableS5","1160000"
"Fukomys anselli","WholeBrain_N.n","Kverkova_etal_2018_TableS5","93940000"
"Fukomys anselli","WholeBrain_N.n_SD","Kverkova_etal_2018_TableS5","11640000"
"Fukomys anselli","Species_Source","Kverkova_etal_2018_TableS5","Fukomys anselli"
"Cryptomys hottentotus pretoriae","WholeBrainOlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","169160000"
"Cryptomys hottentotus pretoriae","WholeBrainOlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","16230000"
"Cryptomys hottentotus pretoriae","OlfactoryBulb_N.n","Kverkova_etal_2018_TableS5","12070000"
"Cryptomys hottentotus pretoriae","OlfactoryBulb_N.n_SD","Kverkova_etal_2018_TableS5","1410000"
"Cryptomys hottentotus pretoriae","CerebralCortex_N.n","Kverkova_etal_2018_TableS5","20560000"
"Cryptomys hottentotus pretoriae","CerebralCortex_N.n_SD","Kverkova_etal_2018_TableS5","900000"
"Cryptomys hottentotus pretoriae","SubcorticalForebrain_N.n","Kverkova_etal_2018_TableS5","9920000"
"Cryptomys hottentotus pretoriae","SubcorticalForebrain_N.n_SD","Kverkova_etal_2018_TableS5","620000"
