Species,ref_column,Variable,reference,merged,status,ratio,likely,merge_source,merge_year,beat
Symphalangus syndactylus,Dysgranular_volume_L,Dysgranular_insular_cortex_left_Vol.mm3,147,147,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Trachypithecus francoisi,Dysgranular_volume_L,Dysgranular_insular_cortex_left_Vol.mm3,217,217,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Varecia variegata,Dysgranular_volume_L,Dysgranular_insular_cortex_left_Vol.mm3,44,44,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Ateles geoffroyi,Epithalamus,Epithalamus_Vol.mm3,30.5,30.5,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Callithrix pygmaea,Epithalamus,Epithalamus_Vol.mm3,3.68,3.68,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cebus albifrons,Epithalamus,Epithalamus_Vol.mm3,23.7,23.7,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cercopithecus ascanius,Epithalamus,Epithalamus_Vol.mm3,17.9,17.9,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cheirogaleus major,Epithalamus,Epithalamus_Vol.mm3,4.83,4.83,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Epithalamus,Epithalamus_Vol.mm3,12.2,12.2,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Epithalamus,Epithalamus_Vol.mm3,2.09,2.09,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Gorilla sp.,Epithalamus,Epithalamus_Vol.mm3,106,106,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Homo sapiens,Epithalamus,Epithalamus_Vol.mm3,133,133,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Hylobates lar,Epithalamus,Epithalamus_Vol.mm3,31.2,31.2,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lagothrix lagothricha,Epithalamus,Epithalamus_Vol.mm3,31,31,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lepilemur ruficaudatus,Epithalamus,Epithalamus_Vol.mm3,4.89,4.89,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Epithalamus,Epithalamus_Vol.mm3,27.9,27.9,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Epithalamus,Epithalamus_Vol.mm3,3.21,3.21,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Microcebus murinus,Epithalamus,Epithalamus_Vol.mm3,1.44,1.44,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Nasalis larvatus,Epithalamus,Epithalamus_Vol.mm3,29.6,29.6,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Otolemur crassicaudatus,Epithalamus,Epithalamus_Vol.mm3,5.71,5.71,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Pan troglodytes,Epithalamus,Epithalamus_Vol.mm3,53.6,53.6,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Papio anubis,Epithalamus,Epithalamus_Vol.mm3,65.4,65.4,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Perodicticus potto,Epithalamus,Epithalamus_Vol.mm3,10.4,10.4,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Piliocolobus badius,Epithalamus,Epithalamus_Vol.mm3,22.3,22.3,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Epithalamus,Epithalamus_Vol.mm3,14.6,14.6,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Epithalamus,Epithalamus_Vol.mm3,4.93,4.93,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Saimiri sciureus,Epithalamus,Epithalamus_Vol.mm3,8.86,8.86,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Tarsius sp.,Epithalamus,Epithalamus_Vol.mm3,2.53,2.53,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Alouatta caraya,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,89,89,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Ateles geoffroyi,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,100,100,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Cebus albifrons,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,108,108,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Cercocebus agilis,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,158,158,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Cercopithecus mitis,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,134,134,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Colobus angolensis,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,38,38,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Galagoides demidoff,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,5,5,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Gorilla sp.,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,394.5,394.5,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Homo sapiens,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,1873.8,1873.8,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Hylobates lar,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,117,117,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Hylobates muelleri,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,111,111,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Indri indri,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,50,50,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Leontopithecus rosalia,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,4,4,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Lophocebus albigena,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,171,171,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Loris tardigradus,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,3,3,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Macaca maura,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,181,181,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Pan paniscus,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,260.666667,260.666666666667,match,0.9999999987212289,NA,Bauernfeind_etal_2013_Table1,2013,NA
Pan troglodytes,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,667.333333,667.333333333333,match,1.0000000004995,NA,Bauernfeind_etal_2013_Table1,2013,NA
Perodicticus potto,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,16,16,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Piliocolobus badius,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,72,72,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Pithecia pithecia,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,40,40,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus geoffroyi,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,9,9,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus oedipus,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,7,7,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Symphalangus syndactylus,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,198,198,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Trachypithecus francoisi,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,249,249,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Varecia variegata,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,44,44,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Alouatta seniculus,Hippocampus,Hippocampus_Vol.mm3,1320,1320,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Aotus trivirgatus,Hippocampus,Hippocampus_Vol.mm3,539,539,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Hippocampus,Hippocampus_Vol.mm3,1366,1366,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Avahi laniger,Hippocampus,Hippocampus_Vol.mm3,526,526,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Avahi occidentalis,Hippocampus,Hippocampus_Vol.mm3,476,476,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Callicebus moloch,Hippocampus,Hippocampus_Vol.mm3,588,588,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callimico goeldii,Hippocampus,Hippocampus_Vol.mm3,281,281,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix jacchus,Hippocampus,Hippocampus_Vol.mm3,221,221,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix pygmaea,Hippocampus,Hippocampus_Vol.mm3,133,133,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cebus albifrons,Hippocampus,Hippocampus_Vol.mm3,890,890,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus ascanius,Hippocampus,Hippocampus_Vol.mm3,1189,1189,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus mitis,Hippocampus,Hippocampus_Vol.mm3,1366,1366,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cheirogaleus major,Hippocampus,Hippocampus_Vol.mm3,347,347,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Cheirogaleus medius,Hippocampus,Hippocampus_Vol.mm3,174,174,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Daubentonia madagascariensis,Hippocampus,Hippocampus_Vol.mm3,1776,1776,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Erythrocebus patas,Hippocampus,Hippocampus_Vol.mm3,1591,1591,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Eulemur fulvus,Hippocampus,Hippocampus_Vol.mm3,752,752,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Hippocampus,Hippocampus_Vol.mm3,261,261,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Hippocampus,Hippocampus_Vol.mm3,152,152,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Gorilla sp.,Hippocampus,Hippocampus_Vol.mm3,4781,4781,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Homo sapiens,Hippocampus,Hippocampus_Vol.mm3,10287,10287,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Hylobates lar,Hippocampus,Hippocampus_Vol.mm3,2673,2673,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Indri indri,Hippocampus,Hippocampus_Vol.mm3,1520,1520,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lagothrix lagothricha,Hippocampus,Hippocampus_Vol.mm3,1586,1586,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Lepilemur ruficaudatus,Hippocampus,Hippocampus_Vol.mm3,392,392,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lophocebus albigena,Hippocampus,Hippocampus_Vol.mm3,1485,1485,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Loris tardigradus,Hippocampus,Hippocampus_Vol.mm3,191,191,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Macaca mulatta,Hippocampus,Hippocampus_Vol.mm3,1353,1353,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Microcebus murinus,Hippocampus,Hippocampus_Vol.mm3,100,100,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Miopithecus talapoin,Hippocampus,Hippocampus_Vol.mm3,705,705,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nasalis larvatus,Hippocampus,Hippocampus_Vol.mm3,1966,1966,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nycticebus coucang,Hippocampus,Hippocampus_Vol.mm3,566,566,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Otolemur crassicaudatus,Hippocampus,Hippocampus_Vol.mm3,461,461,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pan troglodytes,Hippocampus,Hippocampus_Vol.mm3,3779,3779,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Papio anubis,Hippocampus,Hippocampus_Vol.mm3,3398,3398,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Perodicticus potto,Hippocampus,Hippocampus_Vol.mm3,607,607,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Piliocolobus badius,Hippocampus,Hippocampus_Vol.mm3,1671,1671,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Pithecia monachus,Hippocampus,Hippocampus_Vol.mm3,834,834,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Pongo sp.,Hippocampus,Hippocampus_Vol.mm3,2700,2700,match,1,NA,Zilles_Rehkämper_1988_Table12-2,1988,NA
Propithecus verreauxi,Hippocampus,Hippocampus_Vol.mm3,1043,1043,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pygathrix nemaeus,Hippocampus,Hippocampus_Vol.mm3,2295,2295,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Hippocampus,Hippocampus_Vol.mm3,280,280,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Hippocampus,Hippocampus_Vol.mm3,262,262,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saimiri sciureus,Hippocampus,Hippocampus_Vol.mm3,352,352,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Tarsius sp.,Hippocampus,Hippocampus_Vol.mm3,153,153,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Varecia variegata,Hippocampus,Hippocampus_Vol.mm3,1404,1404,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Ateles geoffroyi,Hypothalamus,Hypothalamus_Vol.mm3,629,629,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Callithrix pygmaea,Hypothalamus,Hypothalamus_Vol.mm3,69.2,69.2,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cebus albifrons,Hypothalamus,Hypothalamus_Vol.mm3,418,418,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cercopithecus ascanius,Hypothalamus,Hypothalamus_Vol.mm3,410,410,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cheirogaleus major,Hypothalamus,Hypothalamus_Vol.mm3,101,101,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Hypothalamus,Hypothalamus_Vol.mm3,239,239,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Hypothalamus,Hypothalamus_Vol.mm3,45.1,45.1,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Gorilla sp.,Hypothalamus,Hypothalamus_Vol.mm3,2215,2215,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Homo sapiens,Hypothalamus,Hypothalamus_Vol.mm3,3555,3555,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Hylobates lar,Hypothalamus,Hypothalamus_Vol.mm3,629,629,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lagothrix lagothricha,Hypothalamus,Hypothalamus_Vol.mm3,624,624,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lepilemur ruficaudatus,Hypothalamus,Hypothalamus_Vol.mm3,114,114,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Hypothalamus,Hypothalamus_Vol.mm3,681,681,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Hypothalamus,Hypothalamus_Vol.mm3,80.9,80.9,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Microcebus murinus,Hypothalamus,Hypothalamus_Vol.mm3,29.8,29.8,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Nasalis larvatus,Hypothalamus,Hypothalamus_Vol.mm3,671,671,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Otolemur crassicaudatus,Hypothalamus,Hypothalamus_Vol.mm3,127,127,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Pan troglodytes,Hypothalamus,Hypothalamus_Vol.mm3,1739,1739,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Papio anubis,Hypothalamus,Hypothalamus_Vol.mm3,1076,1076,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Perodicticus potto,Hypothalamus,Hypothalamus_Vol.mm3,160,160,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Piliocolobus badius,Hypothalamus,Hypothalamus_Vol.mm3,484,484,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Hypothalamus,Hypothalamus_Vol.mm3,328,328,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Hypothalamus,Hypothalamus_Vol.mm3,152,152,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Saimiri sciureus,Hypothalamus,Hypothalamus_Vol.mm3,207,207,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Tarsius sp.,Hypothalamus,Hypothalamus_Vol.mm3,42.5,42.5,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Alouatta caraya,Total_insula_volume_L,Insula_left_Vol.mm3,272,272,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Ateles geoffroyi,Total_insula_volume_L,Insula_left_Vol.mm3,416,416,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Cebus albifrons,Total_insula_volume_L,Insula_left_Vol.mm3,297,297,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Cercocebus agilis,Total_insula_volume_L,Insula_left_Vol.mm3,379,379,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Cercopithecus mitis,Total_insula_volume_L,Insula_left_Vol.mm3,614,614,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Colobus angolensis,Total_insula_volume_L,Insula_left_Vol.mm3,222,222,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Galagoides demidoff,Total_insula_volume_L,Insula_left_Vol.mm3,12,12,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Hylobates lar,Total_insula_volume_L,Insula_left_Vol.mm3,289,289,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Hylobates muelleri,Total_insula_volume_L,Insula_left_Vol.mm3,539,539,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Indri indri,Total_insula_volume_L,Insula_left_Vol.mm3,167,167,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Leontopithecus rosalia,Total_insula_volume_L,Insula_left_Vol.mm3,37,37,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Lophocebus albigena,Total_insula_volume_L,Insula_left_Vol.mm3,536,536,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Loris tardigradus,Total_insula_volume_L,Insula_left_Vol.mm3,12,12,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Macaca maura,Total_insula_volume_L,Insula_left_Vol.mm3,492,492,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Perodicticus potto,Total_insula_volume_L,Insula_left_Vol.mm3,31,31,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Piliocolobus badius,Total_insula_volume_L,Insula_left_Vol.mm3,241,241,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Pithecia pithecia,Total_insula_volume_L,Insula_left_Vol.mm3,279,279,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus geoffroyi,Total_insula_volume_L,Insula_left_Vol.mm3,23,23,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus oedipus,Total_insula_volume_L,Insula_left_Vol.mm3,26,26,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Symphalangus syndactylus,Total_insula_volume_L,Insula_left_Vol.mm3,416,416,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Trachypithecus francoisi,Total_insula_volume_L,Insula_left_Vol.mm3,625,625,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Varecia variegata,Total_insula_volume_L,Insula_left_Vol.mm3,100,100,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Alouatta seniculus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,827,827,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Aotus trivirgatus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,394,394,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1625,1625,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Avahi laniger,Lobus_piriformis,Lobus_piriformis_Vol.mm3,284,284,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Avahi occidentalis,Lobus_piriformis,Lobus_piriformis_Vol.mm3,265,265,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Callicebus moloch,Lobus_piriformis,Lobus_piriformis_Vol.mm3,454,454,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callimico goeldii,Lobus_piriformis,Lobus_piriformis_Vol.mm3,253,253,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix jacchus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,191,191,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix pygmaea,Lobus_piriformis,Lobus_piriformis_Vol.mm3,133,133,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cebus albifrons,Lobus_piriformis,Lobus_piriformis_Vol.mm3,931,931,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus ascanius,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1052,1052,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus mitis,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1265,1265,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cheirogaleus major,Lobus_piriformis,Lobus_piriformis_Vol.mm3,332,332,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Cheirogaleus medius,Lobus_piriformis,Lobus_piriformis_Vol.mm3,198,198,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Daubentonia madagascariensis,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1538,1538,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Erythrocebus patas,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1339,1339,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Eulemur fulvus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,641,641,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Lobus_piriformis,Lobus_piriformis_Vol.mm3,163,163,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Lobus_piriformis,Lobus_piriformis_Vol.mm3,181,181,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Gorilla sp.,Lobus_piriformis,Lobus_piriformis_Vol.mm3,4871,4871,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Homo sapiens,Lobus_piriformis,Lobus_piriformis_Vol.mm3,9032,9032,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Hylobates lar,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1264,1264,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Indri indri,Lobus_piriformis,Lobus_piriformis_Vol.mm3,838,838,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lagothrix lagothricha,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1395,1395,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Lepilemur ruficaudatus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,302,302,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lophocebus albigena,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1639,1639,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Loris tardigradus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,256,256,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Macaca mulatta,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1220,1220,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Microcebus murinus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,103,103,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Miopithecus talapoin,Lobus_piriformis,Lobus_piriformis_Vol.mm3,706,706,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nasalis larvatus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1268,1268,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nycticebus coucang,Lobus_piriformis,Lobus_piriformis_Vol.mm3,510,510,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Otolemur crassicaudatus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,386,386,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pan troglodytes,Lobus_piriformis,Lobus_piriformis_Vol.mm3,2750,2750,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Papio anubis,Lobus_piriformis,Lobus_piriformis_Vol.mm3,2111,2111,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Perodicticus potto,Lobus_piriformis,Lobus_piriformis_Vol.mm3,661,661,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Piliocolobus badius,Lobus_piriformis,Lobus_piriformis_Vol.mm3,937,937,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Pithecia monachus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,675,675,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Propithecus verreauxi,Lobus_piriformis,Lobus_piriformis_Vol.mm3,664,664,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pygathrix nemaeus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,942,942,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Lobus_piriformis,Lobus_piriformis_Vol.mm3,243,243,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,256,256,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saimiri sciureus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,413,413,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Tarsius sp.,Lobus_piriformis,Lobus_piriformis_Vol.mm3,92.7,92.7,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Varecia variegata,Lobus_piriformis,Lobus_piriformis_Vol.mm3,985,985,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Alouatta seniculus,Medulla_oblongata,Medulla_oblongata_Vol.mm3,1593,1593,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Aotus trivirgatus,Medulla_oblongata,Medulla_oblongata_Vol.mm3,686,686,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Medulla_oblongata,Medulla_oblongata_Vol.mm3,1834,1834,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Avahi laniger,Medulla_oblongata,Medulla_oblongata_Vol.mm3,553,553,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Avahi occidentalis,Medulla_oblongata,Medulla_oblongata_Vol.mm3,508,508,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Callicebus moloch,Medulla_oblongata,Medulla_oblongata_Vol.mm3,787,787,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Callimico goeldii,Medulla_oblongata,Medulla_oblongata_Vol.mm3,460,460,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
