taxon,sp,dec_region,our_term,dec_value,ref_ids,status_original,matched_value_original,status_expanded,matched_value_expanded
Callimico_goeldii,callimico goeldii,Hippocampus,Hippocampus_Vol.mm3,281.0,"24,51-52",match,280.9,match,280.9
Callimico_goeldii,callimico goeldii,Neocortex (GM+WM),Neocortex_Vol.mm3,6476.0,"24,51-52",match,6476.0,match,6476.0
Callithrix_jacchus,callithrix jacchus,BV,Total_brain_net_volume_Vol.mm3,7346.6323466323465,34,value_diff,6653.966666666667,value_diff,6653.966666666667
Callithrix_jacchus,callithrix jacchus,V1 (GM),Area_striata_grey_matter_Vol.mm3,566.0,34,match,566.0,match,566.0
Callithrix_jacchus,callithrix jacchus,BV,Total_brain_net_volume_Vol.mm3,7247.69675,53,value_diff,6653.966666666667,value_diff,6653.966666666667
Callithrix_jacchus,callithrix jacchus,Medulla,Medulla_oblongata_Vol.mm3,318.24,53,match,318.12,match,318.12
Callithrix_jacchus,callithrix jacchus,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,0.94,53,value_diff,0.47,value_diff,0.47
Callithrix_jacchus,callithrix jacchus,VII,Facial_motor_nucleus_left_Vol.mm3,1.08,53,value_diff,0.54,value_diff,0.54
Callithrix_jacchus,callithrix jacchus,XII,Hypoglossal_nucleus_left_Vol.mm3,0.88,53,value_diff,0.44,value_diff,0.44
Callithrix_jacchus,callithrix jacchus,BV,Total_brain_net_volume_Vol.mm3,7241.0,"24,51-52",value_diff,6653.966666666667,value_diff,6653.966666666667
Callithrix_jacchus,callithrix jacchus,Cerebellum,Cerebellum_Vol.mm3,757.0,"24,51-52",match,756.5,match,756.5
Callithrix_jacchus,callithrix jacchus,Mesencephalon,Mesencephalon_Vol.mm3,295.0,"24,51-52",match,295.0,match,295.0
Callithrix_jacchus,callithrix jacchus,Diencephalon,Diencephalon_Vol.mm3,554.0,"24,51-52",match,554.0,match,554.0
Callithrix_jacchus,callithrix jacchus,Telencephalon,Telencephalon_Vol.mm3,5318.0,"24,51-52",match,5318.0,match,5318.0
Callithrix_jacchus,callithrix jacchus,MOB,Bulbus_olfactorius_Vol.mm3,22.8,"24,51-52",match,22.8,match,22.8
Callithrix_jacchus,callithrix jacchus,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.326,"24,51-52",match,0.326,match,0.326
Callithrix_jacchus,callithrix jacchus,Piriform Lobe,Lobus_piriformis_Vol.mm3,191.0,"24,51-52",match,191.0,match,191.0
Callithrix_jacchus,callithrix jacchus,Septum,Septum_Vol.mm3,49.8,"24,51-52",match,49.8,match,49.8
Callithrix_jacchus,callithrix jacchus,Striatum,Striatum_Vol.mm3,372.0,"24,51-52",match,372.0,match,372.0
Callithrix_jacchus,callithrix jacchus,Schizocortex,Schizo_cortex_Vol.mm3,90.0,"24,51-52",match,90.0,match,90.0
Callithrix_jacchus,callithrix jacchus,Hippocampus,Hippocampus_Vol.mm3,221.0,"24,51-52",match,221.12,match,221.12
Callithrix_jacchus,callithrix jacchus,Neocortex (GM+WM),Neocortex_Vol.mm3,4371.0,"24,51-52",match,4371.0,match,4371.0
Callithrix_jacchus,callithrix jacchus,LGN,Corpus_geniculatum_laterale_Vol.mm3,25.7,"24,51-52",value_diff,25.1,value_diff,25.1
Callithrix_jacchus,callithrix jacchus,Paleocortex,Palaeocortex_Vol.mm3,99.3,"24,51-52",match,99.3,match,99.3
Callithrix_jacchus,callithrix jacchus,Amygdala,Amygdala_Vol.mm3,113.0,"24,51-52",value_diff,106.1,value_diff,106.1
Callithrix_pygmaea,callithrix pygmaea,BV,Total_brain_net_volume_Vol.mm3,4354.121201947289,34,value_diff,4238.35,value_diff,4238.35
Callithrix_pygmaea,callithrix pygmaea,V1 (GM),Area_striata_grey_matter_Vol.mm3,363.0,34,match,363.0,match,363.0
Callithrix_pygmaea,callithrix pygmaea,BV,Total_brain_net_volume_Vol.mm3,4005.7999999999997,43,value_diff,4238.35,value_diff,4238.35
Callithrix_pygmaea,callithrix pygmaea,Granular Insula,Granular_insular_cortex_left_Vol.mm3,6.0,43,value_diff,3.0,value_diff,3.0
Callithrix_pygmaea,callithrix pygmaea,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,14.0,43,value_diff,7.0,value_diff,7.0
Callithrix_pygmaea,callithrix pygmaea,Insula (GM),Insula_left_Vol.mm3,22.0,43,value_diff,11.0,value_diff,11.0
Callithrix_pygmaea,callithrix pygmaea,BV,Total_brain_net_volume_Vol.mm3,3967.6085000000003,53,value_diff,4238.35,value_diff,4238.35
Callithrix_pygmaea,callithrix pygmaea,Medulla,Medulla_oblongata_Vol.mm3,185.0,53,value_diff,193.0,value_diff,193.0
Callithrix_pygmaea,callithrix pygmaea,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,0.56,53,value_diff,0.28,value_diff,0.28
Callithrix_pygmaea,callithrix pygmaea,VII,Facial_motor_nucleus_left_Vol.mm3,0.54,53,value_diff,0.27,value_diff,0.27
Callithrix_pygmaea,callithrix pygmaea,XII,Hypoglossal_nucleus_left_Vol.mm3,0.56,53,value_diff,0.28,value_diff,0.28
Callithrix_pygmaea,callithrix pygmaea,BV,Total_brain_net_volume_Vol.mm3,4302.0,"24,51-52",match,4238.35,match,4238.35
Callithrix_pygmaea,callithrix pygmaea,Cerebellum,Cerebellum_Vol.mm3,468.0,"24,51-52",match,468.0,match,468.0
Callithrix_pygmaea,callithrix pygmaea,Mesencephalon,Mesencephalon_Vol.mm3,192.0,"24,51-52",match,192.0,match,192.0
Callithrix_pygmaea,callithrix pygmaea,Diencephalon,Diencephalon_Vol.mm3,342.0,"24,51-52",match,342.0,match,342.0
Callithrix_pygmaea,callithrix pygmaea,Telencephalon,Telencephalon_Vol.mm3,3099.0,"24,51-52",match,3099.0,match,3099.0
Callithrix_pygmaea,callithrix pygmaea,MOB,Bulbus_olfactorius_Vol.mm3,12.3,"24,51-52",value_diff,11.4,value_diff,11.4
Callithrix_pygmaea,callithrix pygmaea,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.386,"24,51-52",match,0.386,match,0.386
Callithrix_pygmaea,callithrix pygmaea,Piriform Lobe,Lobus_piriformis_Vol.mm3,133.0,"24,51-52",match,133.0,match,133.0
Callithrix_pygmaea,callithrix pygmaea,Septum,Septum_Vol.mm3,29.2,"24,51-52",match,29.2,match,29.2
Callithrix_pygmaea,callithrix pygmaea,Striatum,Striatum_Vol.mm3,174.0,"24,51-52",match,174.0,match,174.0
Callithrix_pygmaea,callithrix pygmaea,Schizocortex,Schizo_cortex_Vol.mm3,81.8,"24,51-52",match,81.8,match,81.8
Callithrix_pygmaea,callithrix pygmaea,Hippocampus,Hippocampus_Vol.mm3,133.0,"24,51-52",value_diff,122.34,value_diff,122.34
Callithrix_pygmaea,callithrix pygmaea,Neocortex (GM+WM),Neocortex_Vol.mm3,2535.0,"24,51-52",match,2534.5,match,2534.5
Callithrix_pygmaea,callithrix pygmaea,Epithalamus,Epithalamus_Vol.mm3,3.68,"24,51-52",match,3.68,match,3.68
Callithrix_pygmaea,callithrix pygmaea,Thalamus,Thalamus_Vol.mm3,190.0,"24,51-52",match,190.0,match,190.0
Callithrix_pygmaea,callithrix pygmaea,Hypothalamus,Hypothalamus_Vol.mm3,69.2,"24,51-52",match,69.2,match,69.2
Callithrix_pygmaea,callithrix pygmaea,Subthalamus,Subthalamus_Vol.mm3,27.7,"24,51-52",match,27.7,match,27.7
Callithrix_pygmaea,callithrix pygmaea,Pallidum,Pallidum_Vol.mm3,25.8,"24,51-52",match,25.8,match,25.8
Callithrix_pygmaea,callithrix pygmaea,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,1.95,"24,51-52",match,1.95,match,1.95
Callithrix_pygmaea,callithrix pygmaea,Optic Tract,Tractus_opticus_Vol.mm3,23.8,"24,51-52",match,23.8,match,23.8
Cebus_albifrons,cebus albifrons,BV,Total_brain_net_volume_Vol.mm3,68781.44378144378,34,match,69859.45,match,69859.45
Cebus_albifrons,cebus albifrons,V1 (GM),Area_striata_grey_matter_Vol.mm3,3764.0,34,match,3764.0,match,3764.0
Cebus_albifrons,cebus albifrons,BV,Total_brain_net_volume_Vol.mm3,77027.0,43,value_diff,69859.45,value_diff,69859.45
Cebus_albifrons,cebus albifrons,Granular Insula,Granular_insular_cortex_left_Vol.mm3,216.0,43,value_diff,108.0,value_diff,108.0
Cebus_albifrons,cebus albifrons,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,310.0,43,value_diff,155.0,value_diff,155.0
Cebus_albifrons,cebus albifrons,Insula (GM),Insula_left_Vol.mm3,594.0,43,value_diff,297.0,value_diff,297.0
Cebus_albifrons,cebus albifrons,BV,Total_brain_net_volume_Vol.mm3,66939.448,53,value_diff,69859.45,value_diff,69859.45
Cebus_albifrons,cebus albifrons,Medulla,Medulla_oblongata_Vol.mm3,1738.26,53,match,1738.13,match,1738.13
Cebus_albifrons,cebus albifrons,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,4.32,53,value_diff,2.16,value_diff,2.16
Cebus_albifrons,cebus albifrons,VII,Facial_motor_nucleus_left_Vol.mm3,4.94,53,value_diff,2.47,value_diff,2.47
Cebus_albifrons,cebus albifrons,XII,Hypoglossal_nucleus_left_Vol.mm3,3.96,53,value_diff,1.98,value_diff,1.98
Cebus_albifrons,cebus albifrons,BV,Total_brain_net_volume_Vol.mm3,66939.0,"24,51-52",value_diff,69859.45,value_diff,69859.45
Cebus_albifrons,cebus albifrons,Cerebellum,Cerebellum_Vol.mm3,7871.0,"24,51-52",match,7871.0,match,7871.0
Cebus_albifrons,cebus albifrons,Mesencephalon,Mesencephalon_Vol.mm3,1221.0,"24,51-52",match,1221.0,match,1221.0
Cebus_albifrons,cebus albifrons,Diencephalon,Diencephalon_Vol.mm3,3996.0,"24,51-52",match,3996.0,match,3996.0
Cebus_albifrons,cebus albifrons,Telencephalon,Telencephalon_Vol.mm3,52113.0,"24,51-52",match,52113.0,match,52113.0
Cebus_albifrons,cebus albifrons,MOB,Bulbus_olfactorius_Vol.mm3,39.9,"24,51-52",match,39.9,match,39.9
Cebus_albifrons,cebus albifrons,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.667,"24,51-52",match,0.667,match,0.667
Cebus_albifrons,cebus albifrons,Piriform Lobe,Lobus_piriformis_Vol.mm3,931.0,"24,51-52",match,931.0,match,931.0
Cebus_albifrons,cebus albifrons,Septum,Septum_Vol.mm3,174.0,"24,51-52",match,174.0,match,174.0
Cebus_albifrons,cebus albifrons,Striatum,Striatum_Vol.mm3,3258.0,"24,51-52",match,3258.0,match,3258.0
Cebus_albifrons,cebus albifrons,Schizocortex,Schizo_cortex_Vol.mm3,390.0,"24,51-52",match,390.0,match,390.0
Cebus_albifrons,cebus albifrons,Hippocampus,Hippocampus_Vol.mm3,890.0,"24,51-52",match,890.4,match,890.4
Cebus_albifrons,cebus albifrons,Neocortex (GM+WM),Neocortex_Vol.mm3,46429.0,"24,51-52",match,46429.0,match,46429.0
Cebus_albifrons,cebus albifrons,Epithalamus,Epithalamus_Vol.mm3,23.7,"24,51-52",match,23.7,match,23.7
Cebus_albifrons,cebus albifrons,Thalamus,Thalamus_Vol.mm3,2163.0,"24,51-52",match,2163.0,match,2163.0
Cebus_albifrons,cebus albifrons,Hypothalamus,Hypothalamus_Vol.mm3,418.0,"24,51-52",match,418.0,match,418.0
Cebus_albifrons,cebus albifrons,Subthalamus,Subthalamus_Vol.mm3,609.0,"24,51-52",match,609.0,match,609.0
Cebus_albifrons,cebus albifrons,Pallidum,Pallidum_Vol.mm3,567.0,"24,51-52",match,567.0,match,567.0
Cebus_albifrons,cebus albifrons,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,41.7,"24,51-52",match,41.7,match,41.7
Cebus_albifrons,cebus albifrons,Optic Tract,Tractus_opticus_Vol.mm3,207.0,"24,51-52",match,207.0,match,207.0
Cebus_albifrons,cebus albifrons,LGN,Corpus_geniculatum_laterale_Vol.mm3,137.0,"24,51-52",match,137.0,match,137.0
Cebus_albifrons,cebus albifrons,Paleocortex,Palaeocortex_Vol.mm3,567.0,"24,51-52",match,567.0,match,567.0
Cebus_albifrons,cebus albifrons,Amygdala,Amygdala_Vol.mm3,502.0,"24,51-52",value_diff,458.2,value_diff,458.2
Cebus_apella,cebus apella,BV,Total_brain_net_volume_Vol.mm3,55200.0,61,value_diff,66450.0,value_diff,66475.0
Cebus_apella,cebus apella,Cerebellum,Cerebellum_Vol.mm3,5100.0,61,value_diff,6450.0,value_diff,6475.0
Cebus_apella,cebus apella,BV,Total_brain_net_volume_Vol.mm3,60100.0,61,value_diff,66450.0,value_diff,66475.0
Cebus_apella,cebus apella,Cerebellum,Cerebellum_Vol.mm3,5400.0,61,value_diff,6450.0,value_diff,6475.0
Cebus_apella,cebus apella,BV,Total_brain_net_volume_Vol.mm3,73200.0,61,value_diff,66450.0,value_diff,66475.0
Cebus_apella,cebus apella,Cerebellum,Cerebellum_Vol.mm3,7700.0,61,value_diff,6450.0,value_diff,6475.0
Cebus_apella,cebus apella,BV,Total_brain_net_volume_Vol.mm3,77300.0,61,value_diff,66450.0,value_diff,66475.0
Cebus_apella,cebus apella,Cerebellum,Cerebellum_Vol.mm3,7600.0,61,value_diff,6450.0,value_diff,6475.0
Cebus_apella,cebus apella,BV,Total_brain_net_volume_Vol.mm3,66500.0,62-63,match,66450.0,match,66475.0
Cebus_apella,cebus apella,Cerebellum,Cerebellum_Vol.mm3,6500.0,62-63,match,6450.0,match,6475.0
Cebus_apella,cebus apella,Neocortex (GM+WM),Neocortex_Vol.mm3,45000.0,62-63,decasien_only,,match,45000.0
Cebus_apella,cebus apella,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,31900.0,62-63,decasien_only,,match,31900.0
Cercocebus_agilis,cercocebus agilis,BV,Total_brain_net_volume_Vol.mm3,91988.0,43,match,91988.0,match,91988.0
Cercocebus_agilis,cercocebus agilis,Granular Insula,Granular_insular_cortex_left_Vol.mm3,316.0,43,value_diff,158.0,value_diff,158.0
Cercocebus_agilis,cercocebus agilis,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,232.0,43,value_diff,116.0,value_diff,116.0
Cercocebus_agilis,cercocebus agilis,Insula (GM),Insula_left_Vol.mm3,758.0,43,value_diff,379.0,value_diff,379.0
Cercocebus_torquatus_atys,cercocebus torquatus,BV,Total_brain_net_volume_Vol.mm3,96200.0,61,value_diff,117080.0,value_diff,108390.0
Cercocebus_torquatus_atys,cercocebus torquatus,Cerebellum,Cerebellum_Vol.mm3,8100.0,61,decasien_only,,value_diff,9200.0
Cercocebus_torquatus_atys,cercocebus torquatus,BV,Total_brain_net_volume_Vol.mm3,97800.0,61,value_diff,117080.0,value_diff,108390.0
Cercocebus_torquatus_atys,cercocebus torquatus,Cerebellum,Cerebellum_Vol.mm3,7400.0,61,decasien_only,,value_diff,9200.0
Cercocebus_torquatus_atys,cercocebus torquatus,BV,Total_brain_net_volume_Vol.mm3,97900.0,61,value_diff,117080.0,value_diff,108390.0
Cercocebus_torquatus_atys,cercocebus torquatus,Cerebellum,Cerebellum_Vol.mm3,10600.0,61,decasien_only,,value_diff,9200.0
Cercocebus_torquatus_atys,cercocebus torquatus,BV,Total_brain_net_volume_Vol.mm3,103500.0,61,value_diff,117080.0,value_diff,108390.0
Cercocebus_torquatus_atys,cercocebus torquatus,Cerebellum,Cerebellum_Vol.mm3,8500.0,61,decasien_only,,value_diff,9200.0
Cercocebus_torquatus_atys,cercocebus torquatus,BV,Total_brain_net_volume_Vol.mm3,117080.0,54-55,match,117080.0,value_diff,108390.0
Cercocebus_torquatus_atys,cercocebus torquatus,Neocortex (GM+WM),Neocortex_Vol.mm3,88280.0,54-55,decasien_only,,value_diff,63900.0
Cercocebus_torquatus_atys,cercocebus torquatus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,47920.0,54-55,match,47910.0,value_diff,45305.0
Cercocebus_torquatus_atys,cercocebus torquatus,V1 (GM),Area_striata_grey_matter_Vol.mm3,5120.0,54-55,match,5120.0,match,5120.0
Cercocebus_torquatus_atys,cercocebus torquatus,LGN,Corpus_geniculatum_laterale_Vol.mm3,200.0,54-55,match,200.0,match,200.0
Cercocebus_torquatus_atys,cercocebus torquatus,BV,Total_brain_net_volume_Vol.mm3,98900.0,62-63,value_diff,117080.0,value_diff,108390.0
Cercocebus_torquatus_atys,cercocebus torquatus,Cerebellum,Cerebellum_Vol.mm3,9200.0,62-63,decasien_only,,match,9200.0
Cercocebus_torquatus_atys,cercocebus torquatus,Neocortex (GM+WM),Neocortex_Vol.mm3,63900.00000000001,62-63,decasien_only,,match,63900.0
Cercocebus_torquatus_atys,cercocebus torquatus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,42700.0,62-63,value_diff,47910.0,value_diff,45305.0
Cercopithecus_ascanius,cercopithecus ascanius,BV,Total_brain_net_volume_Vol.mm3,64849.624060150374,34,match,64088.4,match,64088.4
Cercopithecus_ascanius,cercopithecus ascanius,V1 (GM),Area_striata_grey_matter_Vol.mm3,4272.0,34,match,4272.0,match,4272.0
Cercopithecus_ascanius,cercopithecus ascanius,BV,Total_brain_net_volume_Vol.mm3,60420.6615,53,value_diff,64088.4,value_diff,64088.4
Cercopithecus_ascanius,cercopithecus ascanius,Medulla,Medulla_oblongata_Vol.mm3,1802.09,53,value_diff,1717.045,value_diff,1717.045
Cercopithecus_ascanius,cercopithecus ascanius,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,4.14,53,value_diff,2.07,value_diff,2.07
Cercopithecus_ascanius,cercopithecus ascanius,VII,Facial_motor_nucleus_left_Vol.mm3,5.28,53,value_diff,2.64,value_diff,2.64
Cercopithecus_ascanius,cercopithecus ascanius,XII,Hypoglossal_nucleus_left_Vol.mm3,3.98,53,value_diff,1.99,value_diff,1.99
Cercopithecus_ascanius,cercopithecus ascanius,BV,Total_brain_net_volume_Vol.mm3,63505.0,"24,51-52",match,64088.4,match,64088.4
Cercopithecus_ascanius,cercopithecus ascanius,Cerebellum,Cerebellum_Vol.mm3,5828.0,"24,51-52",match,5828.0,match,5828.0
Cercopithecus_ascanius,cercopithecus ascanius,Mesencephalon,Mesencephalon_Vol.mm3,1162.0,"24,51-52",match,1162.0,match,1162.0
Cercopithecus_ascanius,cercopithecus ascanius,Diencephalon,Diencephalon_Vol.mm3,3605.0,"24,51-52",match,3605.0,match,3605.0
Cercopithecus_ascanius,cercopithecus ascanius,Telencephalon,Telencephalon_Vol.mm3,51279.0,"24,51-52",match,51279.0,match,51279.0
Cercopithecus_ascanius,cercopithecus ascanius,MOB,Bulbus_olfactorius_Vol.mm3,99.5,"24,51-52",match,99.5,match,99.5
Cercopithecus_ascanius,cercopithecus ascanius,Piriform Lobe,Lobus_piriformis_Vol.mm3,1052.0,"24,51-52",match,1052.0,match,1052.0
Cercopithecus_ascanius,cercopithecus ascanius,Septum,Septum_Vol.mm3,251.0,"24,51-52",match,251.0,match,251.0
Cercopithecus_ascanius,cercopithecus ascanius,Striatum,Striatum_Vol.mm3,2827.0,"24,51-52",match,2827.0,match,2827.0
Cercopithecus_ascanius,cercopithecus ascanius,Schizocortex,Schizo_cortex_Vol.mm3,694.0,"24,51-52",match,694.0,match,694.0
Cercopithecus_ascanius,cercopithecus ascanius,Hippocampus,Hippocampus_Vol.mm3,1189.0,"24,51-52",match,1189.0,match,1189.0
Cercopithecus_ascanius,cercopithecus ascanius,Neocortex (GM+WM),Neocortex_Vol.mm3,45166.0,"24,51-52",match,45166.0,match,45166.0
Cercopithecus_ascanius,cercopithecus ascanius,Epithalamus,Epithalamus_Vol.mm3,17.9,"24,51-52",match,17.9,match,17.9
Cercopithecus_ascanius,cercopithecus ascanius,Thalamus,Thalamus_Vol.mm3,1916.0,"24,51-52",match,1916.0,match,1916.0
Cercopithecus_ascanius,cercopithecus ascanius,Hypothalamus,Hypothalamus_Vol.mm3,410.0,"24,51-52",match,410.0,match,410.0
Cercopithecus_ascanius,cercopithecus ascanius,Subthalamus,Subthalamus_Vol.mm3,431.0,"24,51-52",match,431.0,match,431.0
Cercopithecus_ascanius,cercopithecus ascanius,Pallidum,Pallidum_Vol.mm3,405.0,"24,51-52",match,405.0,match,405.0
Cercopithecus_ascanius,cercopithecus ascanius,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,25.7,"24,51-52",match,25.7,match,25.7
Cercopithecus_ascanius,cercopithecus ascanius,Optic Tract,Tractus_opticus_Vol.mm3,320.0,"24,51-52",match,320.0,match,320.0
Cercopithecus_ascanius,cercopithecus ascanius,LGN,Corpus_geniculatum_laterale_Vol.mm3,147.0,"24,51-52",match,147.0,match,147.0
Cercopithecus_ascanius,cercopithecus ascanius,Paleocortex,Palaeocortex_Vol.mm3,450.0,"24,51-52",match,450.0,match,450.0
Cercopithecus_ascanius,cercopithecus ascanius,Amygdala,Amygdala_Vol.mm3,601.0,"24,51-52",value_diff,572.5,value_diff,572.5
Cercopithecus_mitis,cercopithecus mitis,BV,Total_brain_net_volume_Vol.mm3,72738.55488141203,34,value_diff,70658.45,value_diff,70658.45
Cercopithecus_mitis,cercopithecus mitis,V1 (GM),Area_striata_grey_matter_Vol.mm3,4232.0,34,match,4232.0,match,4232.0
Cercopithecus_mitis,cercopithecus mitis,BV,Total_brain_net_volume_Vol.mm3,69112.0,43,value_diff,70658.45,value_diff,70658.45
Cercopithecus_mitis,cercopithecus mitis,Granular Insula,Granular_insular_cortex_left_Vol.mm3,268.0,43,value_diff,134.0,value_diff,134.0
Cercopithecus_mitis,cercopithecus mitis,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,782.0,43,value_diff,391.0,value_diff,391.0
Cercopithecus_mitis,cercopithecus mitis,Insula (GM),Insula_left_Vol.mm3,1228.0,43,value_diff,614.0,value_diff,614.0
Cercopithecus_mitis,cercopithecus mitis,BV,Total_brain_net_volume_Vol.mm3,70563.788,53,match,70658.45,match,70658.45
Cercopithecus_mitis,cercopithecus mitis,Medulla,Medulla_oblongata_Vol.mm3,1998.9,53,match,1998.95,match,1998.95
Cercopithecus_mitis,cercopithecus mitis,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,4.28,53,value_diff,2.14,value_diff,2.14
Cercopithecus_mitis,cercopithecus mitis,VII,Facial_motor_nucleus_left_Vol.mm3,6.14,53,value_diff,3.07,value_diff,3.07
Cercopithecus_mitis,cercopithecus mitis,XII,Hypoglossal_nucleus_left_Vol.mm3,4.14,53,value_diff,2.07,value_diff,2.07
Cercopithecus_mitis,cercopithecus mitis,BV,Total_brain_net_volume_Vol.mm3,70564.0,"24,51-52",match,70658.45,match,70658.45
Cercopithecus_mitis,cercopithecus mitis,Cerebellum,Cerebellum_Vol.mm3,6758.0,"24,51-52",match,6758.0,match,6758.0
Cercopithecus_mitis,cercopithecus mitis,Mesencephalon,Mesencephalon_Vol.mm3,1354.0,"24,51-52",match,1354.0,match,1354.0
Cercopithecus_mitis,cercopithecus mitis,Diencephalon,Diencephalon_Vol.mm3,4176.0,"24,51-52",match,4176.0,match,4176.0
Cercopithecus_mitis,cercopithecus mitis,Telencephalon,Telencephalon_Vol.mm3,56277.0,"24,51-52",match,56277.0,match,56277.0
Cercopithecus_mitis,cercopithecus mitis,MOB,Bulbus_olfactorius_Vol.mm3,117.0,"24,51-52",match,116.7,match,116.7
Cercopithecus_mitis,cercopithecus mitis,Piriform Lobe,Lobus_piriformis_Vol.mm3,1265.0,"24,51-52",match,1265.0,match,1265.0
Cercopithecus_mitis,cercopithecus mitis,Septum,Septum_Vol.mm3,246.0,"24,51-52",match,246.0,match,246.0
Cercopithecus_mitis,cercopithecus mitis,Striatum,Striatum_Vol.mm3,2733.0,"24,51-52",match,2733.0,match,2733.0
Cercopithecus_mitis,cercopithecus mitis,Schizocortex,Schizo_cortex_Vol.mm3,617.0,"24,51-52",match,617.0,match,617.0
Cercopithecus_mitis,cercopithecus mitis,Hippocampus,Hippocampus_Vol.mm3,1366.0,"24,51-52",match,1366.39,match,1366.39
Cercopithecus_mitis,cercopithecus mitis,Neocortex (GM+WM),Neocortex_Vol.mm3,49933.0,"24,51-52",match,49933.0,match,49933.0
Cercopithecus_mitis,cercopithecus mitis,LGN,Corpus_geniculatum_laterale_Vol.mm3,150.0,"24,51-52",value_diff,154.3,value_diff,154.3
Cercopithecus_nictitans,cercopithecus nictitans,BV,Total_brain_net_volume_Vol.mm3,64739.99999999999,54-55,match,64739.99999999999,match,64739.99999999999
Cercopithecus_nictitans,cercopithecus nictitans,Neocortex (GM+WM),Neocortex_Vol.mm3,47800.00000000001,54-55,decasien_only,,decasien_only,
Cercopithecus_nictitans,cercopithecus nictitans,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,35990.0,54-55,match,35995.0,match,35995.0
Cercopithecus_nictitans,cercopithecus nictitans,V1 (GM),Area_striata_grey_matter_Vol.mm3,4140.0,54-55,match,4140.0,match,4140.0
Cercopithecus_nictitans,cercopithecus nictitans,LGN,Corpus_geniculatum_laterale_Vol.mm3,120.0,54-55,match,120.0,match,120.0
Cheirogaleus_major,cheirogaleus major,BV,Total_brain_net_volume_Vol.mm3,6577.495863210148,34,match,6468.35,match,6468.35
Cheirogaleus_major,cheirogaleus major,V1 (GM),Area_striata_grey_matter_Vol.mm3,433.0,34,match,433.0,match,433.0
Cheirogaleus_major,cheirogaleus major,BV,Total_brain_net_volume_Vol.mm3,6373.0,53,match,6468.35,match,6468.35
Cheirogaleus_major,cheirogaleus major,Medulla,Medulla_oblongata_Vol.mm3,381.62,53,match,381.81,match,381.81
Cheirogaleus_major,cheirogaleus major,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,1.04,53,value_diff,0.52,value_diff,0.52
