Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Nyctereutes procyonoides,mass,Brain_Mass,g,28.5,28.5,1,1,0,False,Burger,secondary,28.5,28.5
Nycteris arge,mass,Brain_Mass,g,0.3557,0.3557,1,1,0,False,Burger,secondary,0.3557,0.3557
Nycteris grandis,mass,Brain_Mass,g,0.7355,0.7355,1,1,0,False,Burger,secondary,0.7355,0.7355
Nycteris hispida,mass,Brain_Mass,g,0.284,0.284,1,1,0,False,Burger,secondary,0.284,0.284
Nycteris javanica,mass,Brain_Mass,g,0.475,0.475,1,1,0,False,Burger,secondary,0.475,0.475
Nycteris macrotis,mass,Brain_Mass,g,0.389,0.389,1,1,0,False,Burger,secondary,0.389,0.389
Nycteris nana,mass,Brain_Mass,g,0.239,0.239,1,1,0,False,Burger,secondary,0.239,0.239
Nycteris thebaica,mass,Brain_Mass,g,0.2785,0.2785,1,1,0,False,Burger,secondary,0.2785,0.2785
Nycteris tragata,mass,Brain_Mass,g,0.476,0.476,1,1,0,False,Burger,secondary,0.476,0.476
Nycticebus bengalensis,mass,Brain_Mass,g,13.5,13.5,1,1,0,False,Burger,secondary,13.5,13.5
Nycticebus coucang,mass,Brain_Mass,g,12.5,12.5,7,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,11.73,12.74
Nycticebus pygmaeus,mass,Brain_Mass,g,7.8,7.8,1,1,0,False,Burger,secondary,7.8,7.8
Nyctimene albiventer,mass,Brain_Mass,g,0.825,0.825,1,1,0,False,Burger,secondary,0.825,0.825
Nyctimene robinsoni,mass,Brain_Mass,g,1.2307,1.2307,1,1,0,False,Burger,secondary,1.2307,1.2307
Nyctimene vizcaccia,mass,Brain_Mass,g,0.988,0.988,1,1,0,False,Burger,secondary,0.988,0.988
Nyctomys sumichrasti,mass,Brain_Mass,g,1.08,1.08,1,1,0,False,Burger,secondary,1.08,1.08
Nyctophilus geoffroyi,mass,Brain_Mass,g,0.167,0.167,1,1,0,False,Burger,secondary,0.167,0.167
Nyctophilus timoriensis,mass,Brain_Mass,g,0.254,0.254,1,1,0,False,Burger,secondary,0.254,0.254
Ochotona hyperborea,mass,Brain_Mass,g,2.22,2.22,1,1,0,False,Burger,secondary,2.22,2.22
Ochotona princeps,mass,Brain_Mass,g,2.39,2.39,1,1,0,False,Burger,secondary,2.39,2.39
Ochotona rufescens,mass,Brain_Mass,g,2.75,2.75,1,1,0,False,Burger,secondary,2.75,2.75
Ochrotomys nuttalli,mass,Brain_Mass,g,0.7,0.7,1,1,0,False,Burger,secondary,0.7,0.7
Octodon degus,mass,Brain_Mass,g,2.1,2.1,1,1,0,False,Burger,secondary,2.1,2.1
Odobenus rosmarus,mass,Brain_Mass,g,1410.25,1410.25,1,1,0,False,Burger,secondary,1410.25,1410.25
Odocoileus hemionus,mass,Brain_Mass,g,189.3,189.3,1,1,0,False,Burger,secondary,189.3,189.3
Odocoileus virginianus,mass,Brain_Mass,g,185.0,185.0,2,2,0,False,Burger; Lewitus,secondary,160.0,210.0
Odocoileus virginiatus,mass,Brain_Mass,g,160.0,160.0,1,1,0,False,Lewitus,secondary,160.0,160.0
Okapia johnstoni,mass,Brain_Mass,g,501.0,501.0,1,1,0,False,Burger,secondary,501.0,501.0
Oligoryzomys longicaudatus,mass,Brain_Mass,g,0.67,0.67,1,1,0,False,Burger,secondary,0.67,0.67
Ommatophoca rossii,mass,Brain_Mass,g,495.0,495.0,1,1,0,False,Burger,secondary,495.0,495.0
Ondatra zibethicus,mass,Brain_Mass,g,5.03,5.03,1,1,0,False,Burger,secondary,5.03,5.03
Onychogalea fraenata,mass,Brain_Mass,g,14.7,14.7,1,1,0,False,Burger,secondary,14.7,14.7
Onychogalea lunata,mass,Brain_Mass,g,10.2,10.2,1,1,0,False,Burger,secondary,10.2,10.2
Onychogalea unguifera,mass,Brain_Mass,g,16.7,16.7,1,1,0,False,Burger,secondary,16.7,16.7
Onychomys leucogaster,mass,Brain_Mass,g,0.8,0.8,1,1,0,False,Burger,secondary,0.8,0.8
Onychomys torridus,mass,Brain_Mass,g,0.59,0.59,1,1,0,False,Burger,secondary,0.59,0.59
Orcinus orca,mass,Brain_Mass,g,6052.0,6052.0,1,1,0,False,Burger,secondary,6052.0,6052.0
Oreotragus oreotragus,mass,Brain_Mass,g,59.4,59.4,1,1,0,False,Burger,secondary,59.4,59.4
Ornithorhynchus anatinus,mass,Brain_Mass,g,10.08,10.08,1,1,0,False,Burger,secondary,10.08,10.08
Orthogeomys cherriei,mass,Brain_Mass,g,3.47,3.47,1,1,0,False,Burger,secondary,3.47,3.47
Orthogeomys heterodus,mass,Brain_Mass,g,4.31,4.31,1,1,0,False,Burger,secondary,4.31,4.31
Orthogeomys hispidus,mass,Brain_Mass,g,3.98,3.98,1,1,0,False,Burger,secondary,3.98,3.98
Orycteropus afer,mass,Brain_Mass,g,75.75,75.75,2,2,0,False,Burger; Garwicz,secondary,72.0,79.5
Oryctolagus cuniculus,mass,Brain_Mass,g,8.5687,8.116,5,3,0,False,Burger; HerculanoHouzel; Lewitus,secondary,6.5,11.09
Oryx beisa,mass,Brain_Mass,g,282.0,282.0,1,1,0,False,Burger,secondary,282.0,282.0
Oryx gazella,mass,Brain_Mass,g,292.0,292.0,1,1,0,False,Burger,secondary,292.0,292.0
Oryzomys palustris,mass,Brain_Mass,g,0.88,0.88,1,1,0,False,Burger,secondary,0.88,0.88
Oryzorictes hova,mass,Brain_Mass,g,0.58,0.58,3,2,1,True,Burger; Stephan_collection,primary; secondary,0.58,0.58
Otaria flavescens,mass,Brain_Mass,g,506.25,506.25,1,1,0,False,Burger,secondary,506.25,506.25
Otocyon megalotis,mass,Brain_Mass,g,26.09,26.09,1,1,0,False,Burger,secondary,26.09,26.09
Otolemur crassicaudatus,mass,Brain_Mass,g,10.3,10.3,8,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,10.3,11.7775
Otolemur garnettii,mass,Brain_Mass,g,10.8229,10.8229,2,2,0,False,Burger; HerculanoHouzel,secondary,10.15,11.4958
Otolemur monteiri,mass,Brain_Mass,g,11.4,11.4,1,1,0,False,Burger,secondary,11.4,11.4
Otomops martiensseni,mass,Brain_Mass,g,0.7555,0.7555,1,1,0,False,Burger,secondary,0.7555,0.7555
Otomys angoniensis,mass,Brain_Mass,g,0.42,0.42,1,1,0,False,Burger,secondary,0.42,0.42
Otomys irroratus,mass,Brain_Mass,g,1.38,1.38,1,1,0,False,Burger,secondary,1.38,1.38
Ototylomys phyllotis,mass,Brain_Mass,g,1.33,1.33,1,1,0,False,Burger,secondary,1.33,1.33
Ourebia ourebi,mass,Brain_Mass,g,58.3,58.3,1,1,0,False,Burger,secondary,58.3,58.3
Ovis ammon,mass,Brain_Mass,g,140.0,140.0,1,1,0,False,Burger,secondary,140.0,140.0
Ovis aries,mass,Brain_Mass,g,146.6667,140.0,3,3,0,False,Burger; Garwicz; Lewitus,secondary,125.0,175.0
P. cynoceph,mass,Brain_Mass,g,143.3,143.3,1,1,1,True,Weaver,primary,143.3,143.3
Pagophilus groenlandicus,mass,Brain_Mass,g,275.0,275.0,1,1,0,False,Burger,secondary,275.0,275.0
Paguma larvata,mass,Brain_Mass,g,30.9,30.9,1,1,0,False,Burger,secondary,30.9,30.9
Pan paniscus,mass,Brain_Mass,g,353.3571,353.3571,15,3,1,True,Burger; Stimpson; Zilles,primary; secondary,295.7,395.0
Pan troglodytes,mass,Brain_Mass,g,395.0786,395.0786,32,8,2,True,Burger; Collins; Garwicz; Karl; Lewitus; Stephan_collection; Stimpson; Zilles,info; primary; secondary,312.9,440.0
Panthera leo,mass,Brain_Mass,g,6371.8025,6371.8025,3,2,0,False,Burger; Lewitus,secondary,247.21,24721.0
Panthera onca,mass,Brain_Mass,g,149.0,149.0,1,1,0,False,Burger,secondary,149.0,149.0
Panthera pardus,mass,Brain_Mass,g,135.0,135.0,1,1,0,False,Burger,secondary,135.0,135.0
Panthera tigris,mass,Brain_Mass,g,269.73,269.73,1,1,0,False,Burger,secondary,269.73,269.73
Papio anubis,mass,Brain_Mass,g,201.0,201.0,6,4,1,True,Burger; Karl; Stephan_collection; Zilles,primary; secondary,152.4,206.5
Papio cynocephalus,mass,Brain_Mass,g,153.646,153.646,3,2,0,False,Burger; HerculanoHouzel,secondary,151.19,156.1
Papio cynocephalus anubis,mass,Brain_Mass,g,166.1333,166.1333,12,1,0,False,Young,info,159.7,173.4
Papio hamadryas,mass,Brain_Mass,g,162.0,162.0,2,2,0,False,Burger; Lewitus,secondary,142.0,182.0
Papio papio,mass,Brain_Mass,g,142.5,142.5,1,1,0,False,Burger,secondary,142.5,142.5
Papio ursinus,mass,Brain_Mass,g,165.0,165.0,1,1,0,False,Burger,secondary,165.0,165.0
Paracynictis selousi,mass,Brain_Mass,g,15.8,15.8,1,1,0,False,Burger,secondary,15.8,15.8
Paradoxurus hermaphroditus,mass,Brain_Mass,g,25.95,25.95,1,1,0,False,Burger,secondary,25.95,25.95
Paradoxurus zeylonensis,mass,Brain_Mass,g,17.81,17.81,1,1,0,False,Burger,secondary,17.81,17.81
Paraechinus hypomelas,mass,Brain_Mass,g,2.4,2.4,1,1,0,False,Burger,secondary,2.4,2.4
Paramelomys levipes,mass,Brain_Mass,g,1.86,1.86,1,1,0,False,Burger,secondary,1.86,1.86
Paramelomys rubex,mass,Brain_Mass,g,1.27,1.27,1,1,0,False,Burger,secondary,1.27,1.27
Paramurexia rothschildi,mass,Brain_Mass,g,1.09,1.09,1,1,0,False,Burger,secondary,1.09,1.09
Parantechinus apicalis,mass,Brain_Mass,g,1.2,1.2,1,1,0,False,Burger,secondary,1.2,1.2
Paranyctimene raptor,mass,Brain_Mass,g,0.731,0.731,1,1,0,False,Burger,secondary,0.731,0.731
Parascalops breweri,mass,Brain_Mass,g,0.759,0.759,1,1,0,False,HerculanoHouzel,secondary,0.759,0.759
Paraxerus cepapi,mass,Brain_Mass,g,2.85,2.85,1,1,0,False,Burger,secondary,2.85,2.85
Pecari tajacu,mass,Brain_Mass,g,101.5,101.5,1,1,0,False,Burger,secondary,101.5,101.5
Pectinator spekei,mass,Brain_Mass,g,1.93,1.93,1,1,0,False,Burger,secondary,1.93,1.93
Pelea capreolus,mass,Brain_Mass,g,121.0,121.0,1,1,0,False,Burger,secondary,121.0,121.0
Penthetor lucasi,mass,Brain_Mass,g,0.9475,0.9475,1,1,0,False,Burger,secondary,0.9475,0.9475
Perameles bougainville,mass,Brain_Mass,g,3.21,3.21,1,1,0,False,Burger,secondary,3.21,3.21
Perameles gunnii,mass,Brain_Mass,g,4.5,4.5,1,1,0,False,Burger,secondary,4.5,4.5
Perameles nasuta,mass,Brain_Mass,g,4.96,4.96,1,1,0,False,Burger,secondary,4.96,4.96
Perodicticus potto,mass,Brain_Mass,g,12.75,12.75,8,4,2,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,11.5,14.0
Perognathus flavus,mass,Brain_Mass,g,0.31,0.31,1,1,0,False,Burger,secondary,0.31,0.31
Perognathus longimembris,mass,Brain_Mass,g,0.33,0.33,1,1,0,False,Burger,secondary,0.33,0.33
Perognathus parvus,mass,Brain_Mass,g,0.49,0.49,1,1,0,False,Burger,secondary,0.49,0.49
Peromyscus aztecus,mass,Brain_Mass,g,0.92,0.92,1,1,0,False,Burger,secondary,0.92,0.92
Peromyscus boylii,mass,Brain_Mass,g,0.71,0.71,1,1,0,False,Burger,secondary,0.71,0.71
Peromyscus californicus,mass,Brain_Mass,g,0.91,0.91,1,1,0,False,Burger,secondary,0.91,0.91
Peromyscus crinitus,mass,Brain_Mass,g,0.53,0.53,1,1,0,False,Burger,secondary,0.53,0.53
Peromyscus eremicus,mass,Brain_Mass,g,0.54,0.54,1,1,0,False,Burger,secondary,0.54,0.54
Peromyscus gossypinus,mass,Brain_Mass,g,0.68,0.68,1,1,0,False,Burger,secondary,0.68,0.68
Peromyscus grandis,mass,Brain_Mass,g,1.53,1.53,1,1,0,False,Burger,secondary,1.53,1.53
Peromyscus guatemalensis,mass,Brain_Mass,g,1.16,1.16,1,1,0,False,Burger,secondary,1.16,1.16
Peromyscus leucopus,mass,Brain_Mass,g,0.6,0.6,1,1,0,False,Burger,secondary,0.6,0.6
Peromyscus maniculatus,mass,Brain_Mass,g,0.57,0.57,1,1,0,False,Burger,secondary,0.57,0.57
Peromyscus megalops,mass,Brain_Mass,g,1.12,1.12,1,1,0,False,Burger,secondary,1.12,1.12
Peromyscus melanocarpus,mass,Brain_Mass,g,1.03,1.03,1,1,0,False,Burger,secondary,1.03,1.03
Peromyscus melanophrys,mass,Brain_Mass,g,0.94,0.94,1,1,0,False,Burger,secondary,0.94,0.94
Peromyscus melanotis,mass,Brain_Mass,g,0.63,0.63,1,1,0,False,Burger,secondary,0.63,0.63
Peromyscus merriami,mass,Brain_Mass,g,0.56,0.56,1,1,0,False,Burger,secondary,0.56,0.56
Peromyscus mexicanus,mass,Brain_Mass,g,1.02,1.02,1,1,0,False,Burger,secondary,1.02,1.02
Peromyscus polionotus,mass,Brain_Mass,g,0.42,0.42,1,1,0,False,Burger,secondary,0.42,0.42
Peromyscus truei,mass,Brain_Mass,g,0.75,0.75,1,1,0,False,Burger,secondary,0.75,0.75
Peromyscus yucatanicus,mass,Brain_Mass,g,0.7,0.7,1,1,0,False,Burger,secondary,0.7,0.7
Peropteryx macrotis,mass,Brain_Mass,g,0.1566,0.1566,1,1,0,False,Burger,secondary,0.1566,0.1566
Peropteryx trinitatis,mass,Brain_Mass,g,0.1495,0.1495,1,1,0,False,Burger,secondary,0.1495,0.1495
Peroryctes raffrayana,mass,Brain_Mass,g,6.33,6.33,1,1,0,False,Burger,secondary,6.33,6.33
Petaurista elegans,mass,Brain_Mass,g,7.76,7.76,1,1,0,False,Burger,secondary,7.76,7.76
Petaurista petaurista,mass,Brain_Mass,g,11.77,11.77,1,1,0,False,Burger,secondary,11.77,11.77
Petauroides volans,mass,Brain_Mass,g,4.69,4.69,1,1,0,False,Burger,secondary,4.69,4.69
Petaurus abidi,mass,Brain_Mass,g,3.83,3.83,1,1,0,False,Burger,secondary,3.83,3.83
Petaurus australis,mass,Brain_Mass,g,5.71,5.71,1,1,0,False,Burger,secondary,5.71,5.71
Petaurus biacensis,mass,Brain_Mass,g,1.68,1.68,1,1,0,False,Burger,secondary,1.68,1.68
Petaurus breviceps,mass,Brain_Mass,g,2.09,2.09,1,1,0,False,Burger,secondary,2.09,2.09
Petaurus norfolcensis,mass,Brain_Mass,g,3.02,3.02,1,1,0,False,Burger,secondary,3.02,3.02
Petrodromus tetradactylus,mass,Brain_Mass,g,2.44,2.44,1,1,0,False,HerculanoHouzel,secondary,2.44,2.44
Petrogale assimilis,mass,Brain_Mass,g,17.5,17.5,1,1,0,False,Burger,secondary,17.5,17.5
Petrogale brachyotis,mass,Brain_Mass,g,15.75,15.75,1,1,0,False,Burger,secondary,15.75,15.75
Petrogale concinna,mass,Brain_Mass,g,11.0,11.0,1,1,0,False,Burger,secondary,11.0,11.0
Petrogale godmani,mass,Brain_Mass,g,18.0,18.0,1,1,0,False,Burger,secondary,18.0,18.0
Petrogale herberti,mass,Brain_Mass,g,21.2,21.2,1,1,0,False,Burger,secondary,21.2,21.2
Petrogale inornata,mass,Brain_Mass,g,17.0,17.0,1,1,0,False,Burger,secondary,17.0,17.0
Petrogale lateralis,mass,Brain_Mass,g,19.2,19.2,1,1,0,False,Burger,secondary,19.2,19.2
Petrogale mareeba,mass,Brain_Mass,g,17.0,17.0,1,1,0,False,Burger,secondary,17.0,17.0
Petrogale penicillata,mass,Brain_Mass,g,23.9,23.9,1,1,0,False,Burger,secondary,23.9,23.9
Petrogale persephone,mass,Brain_Mass,g,21.5,21.5,1,1,0,False,Burger,secondary,21.5,21.5
Petrogale xanthopus,mass,Brain_Mass,g,23.0,23.0,1,1,0,False,Burger,secondary,23.0,23.0
Petropseudes dahli,mass,Brain_Mass,g,5.038,5.038,1,1,0,False,Burger,secondary,5.038,5.038
Phacochoerus aethiopicus,mass,Brain_Mass,g,125.0,125.0,1,1,0,False,Burger,secondary,125.0,125.0
Phacochoerus africanus,mass,Brain_Mass,g,132.5,132.5,1,1,0,False,Burger,secondary,132.5,132.5
Phalanger carmelitae,mass,Brain_Mass,g,8.49,8.49,1,1,0,False,Burger,secondary,8.49,8.49
Phalanger gymnotis,mass,Brain_Mass,g,13.0,13.0,1,1,0,False,Burger,secondary,13.0,13.0
Phalanger intercastellanus,mass,Brain_Mass,g,7.35,7.35,1,1,0,False,Burger,secondary,7.35,7.35
Phalanger lullulae,mass,Brain_Mass,g,6.09,6.09,1,1,0,False,Burger,secondary,6.09,6.09
Phalanger mimicus,mass,Brain_Mass,g,8.13,8.13,1,1,0,False,Burger,secondary,8.13,8.13
Phalanger orientalis,mass,Brain_Mass,g,7.37,7.37,1,1,0,False,Burger,secondary,7.37,7.37
Phalanger ornatus,mass,Brain_Mass,g,7.02,7.02,1,1,0,False,Burger,secondary,7.02,7.02
Phalanger rothschildi,mass,Brain_Mass,g,6.14,6.14,1,1,0,False,Burger,secondary,6.14,6.14
Phalanger sericeus,mass,Brain_Mass,g,9.96,9.96,1,1,0,False,Burger,secondary,9.96,9.96
Phalanger vestitus,mass,Brain_Mass,g,9.54,9.54,1,1,0,False,Burger,secondary,9.54,9.54
Phaner electromontis,mass,Brain_Mass,g,7.2,7.2,1,1,0,False,Burger,secondary,7.2,7.2
Phaner furcifer,mass,Brain_Mass,g,6.47,6.47,1,1,0,False,Burger,secondary,6.47,6.47
Phaner pallescens,mass,Brain_Mass,g,6.6814,6.6814,1,1,0,False,Burger,secondary,6.6814,6.6814
Phascogale calura,mass,Brain_Mass,g,0.91,0.91,1,1,0,False,Burger,secondary,0.91,0.91
Phascogale tapoatafa,mass,Brain_Mass,g,1.81,1.81,1,1,0,False,Burger,secondary,1.81,1.81
Phascolarctos cinereus,mass,Brain_Mass,g,20.2,20.2,1,1,0,False,Burger,secondary,20.2,20.2
Phascolosorex dorsalis,mass,Brain_Mass,g,1.11,1.11,1,1,0,False,Burger,secondary,1.11,1.11
Phascomurexia naso,mass,Brain_Mass,g,0.77,0.77,1,1,0,False,Burger,secondary,0.77,0.77
Philander opossum,mass,Brain_Mass,g,3.83,3.83,1,1,0,False,Burger,secondary,3.83,3.83
Philantomba maxwellii,mass,Brain_Mass,g,38.0,38.0,1,1,0,False,Burger,secondary,38.0,38.0
Philantomba monticola,mass,Brain_Mass,g,48.0,48.0,1,1,0,False,Burger,secondary,48.0,48.0
Phoca largha,mass,Brain_Mass,g,253.75,253.75,1,1,0,False,Burger,secondary,253.75,253.75
Phoca vitulina,mass,Brain_Mass,g,294.375,294.375,3,2,0,False,Burger; Lewitus,secondary,273.75,315.0
Phocarctos hookeri,mass,Brain_Mass,g,393.75,393.75,1,1,0,False,Burger,secondary,393.75,393.75
Phocoena phocoena,mass,Brain_Mass,g,1136.0,1136.0,2,2,0,False,Burger; Lewitus,secondary,537.0,1735.0
Phocoena spinipinnis,mass,Brain_Mass,g,597.0,597.0,1,1,0,False,Burger,secondary,597.0,597.0
Phocoenoides dalli,mass,Brain_Mass,g,833.67,833.67,1,1,0,False,Burger,secondary,833.67,833.67
Phoniscus atrox,mass,Brain_Mass,g,0.188,0.188,1,1,0,False,Burger,secondary,0.188,0.188
Phylloderma stenops,mass,Brain_Mass,g,1.338,1.338,1,1,0,False,Burger,secondary,1.338,1.338
Phyllostomus discolor,mass,Brain_Mass,g,1.1013,1.1013,1,1,0,False,Burger,secondary,1.1013,1.1013
Phyllostomus elongatus,mass,Brain_Mass,g,0.885,0.885,1,1,0,False,Burger,secondary,0.885,0.885
Phyllostomus hastatus,mass,Brain_Mass,g,1.5317,1.5317,1,1,0,False,Burger,secondary,1.5317,1.5317
Physeter catodon,mass,Brain_Mass,g,8183.0,8183.0,1,1,0,False,Burger,secondary,8183.0,8183.0
Piliocolobus badius,mass,Brain_Mass,g,76.9625,76.9625,9,4,2,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,75.0,78.0
Piliocolobus kirkii,mass,Brain_Mass,g,57.25,57.25,1,1,0,False,Burger,secondary,57.25,57.25
Piliocolobus tephrosceles,mass,Brain_Mass,g,70.9519,70.9519,1,1,0,False,Burger,secondary,70.9519,70.9519
Pipistrellus ceylonicus,mass,Brain_Mass,g,0.182,0.182,1,1,0,False,Burger,secondary,0.182,0.182
Pipistrellus coromandra,mass,Brain_Mass,g,0.105,0.105,1,1,0,False,Burger,secondary,0.105,0.105
Pipistrellus javanicus,mass,Brain_Mass,g,0.119,0.119,1,1,0,False,Burger,secondary,0.119,0.119
Pipistrellus kuhlii,mass,Brain_Mass,g,0.166,0.166,1,1,0,False,Burger,secondary,0.166,0.166
Pipistrellus papuanus,mass,Brain_Mass,g,0.11,0.11,1,1,0,False,Burger,secondary,0.11,0.11
Pipistrellus subflavus,mass,Brain_Mass,g,0.125,0.125,1,1,0,False,Burger,secondary,0.125,0.125
Pipistrellus tenuis,mass,Brain_Mass,g,0.113,0.113,1,1,0,False,Burger,secondary,0.113,0.113
Pith VIII /Sangiran 17,mass,Brain_Mass,g,949.01,949.01,1,1,1,True,Weaver,primary,949.01,949.01
Pithecia irrorata,mass,Brain_Mass,g,39.5,39.5,1,1,0,False,Burger,secondary,39.5,39.5
Pithecia monachus,mass,Brain_Mass,g,35.0,35.0,6,2,1,True,Burger; Stephan_collection,primary; secondary,35.0,35.0
Pithecia pithecia,mass,Brain_Mass,g,30.0,30.0,2,2,1,True,Burger; Zilles,primary; secondary,30.0,32.6
Planigale gilesi,mass,Brain_Mass,g,0.17,0.17,1,1,0,False,Burger,secondary,0.17,0.17
Planigale ingrami,mass,Brain_Mass,g,0.15,0.15,1,1,0,False,Burger,secondary,0.15,0.15
Planigale maculata,mass,Brain_Mass,g,0.2,0.2,1,1,0,False,Burger,secondary,0.2,0.2
Planigale novaeguineae,mass,Brain_Mass,g,0.27,0.27,1,1,0,False,Burger,secondary,0.27,0.27
Planigale tenuirostris,mass,Brain_Mass,g,0.14,0.14,1,1,0,False,Burger,secondary,0.14,0.14
Platanista gangetica,mass,Brain_Mass,g,290.5,290.5,1,1,0,False,Burger,secondary,290.5,290.5
Platyrrhinus brachycephalus,mass,Brain_Mass,g,0.583,0.583,1,1,0,False,Burger,secondary,0.583,0.583
Platyrrhinus helleri,mass,Brain_Mass,g,0.4897,0.4897,1,1,0,False,Burger,secondary,0.4897,0.4897
Platyrrhinus infuscus,mass,Brain_Mass,g,1.11,1.11,1,1,0,False,Burger,secondary,1.11,1.11
Platyrrhinus lineatus,mass,Brain_Mass,g,0.741,0.741,1,1,0,False,Burger,secondary,0.741,0.741
Platyrrhinus vittatus,mass,Brain_Mass,g,1.175,1.175,1,1,0,False,Burger,secondary,1.175,1.175
Plecotus auritus,mass,Brain_Mass,g,0.238,0.238,1,1,0,False,Burger,secondary,0.238,0.238
Podomys floridanus,mass,Brain_Mass,g,0.94,0.94,1,1,0,False,Burger,secondary,0.94,0.94
Poecilogale albinucha,mass,Brain_Mass,g,4.5,4.5,1,1,0,False,Burger,secondary,4.5,4.5
Pogonomys macrourus,mass,Brain_Mass,g,1.43,1.43,1,1,0,False,Burger,secondary,1.43,1.43
Pogonomys sylvestris,mass,Brain_Mass,g,1.13,1.13,1,1,0,False,Burger,secondary,1.13,1.13
Pongo,mass,Brain_Mass,g,433.13,433.13,1,1,1,True,Weaver,primary,433.13,433.13
Pongo pygmaeus,mass,Brain_Mass,g,376.6112,376.6112,8,3,1,True,Burger; Lewitus; Zilles,primary; secondary,341.99,440.0
Pongo sp.,mass,Brain_Mass,g,345.9,345.9,3,2,1,True,Burger; Zilles,primary; secondary,333.8,389.495
Potamochoerus porcus,mass,Brain_Mass,g,138.0,138.0,1,1,0,False,Burger,secondary,138.0,138.0
Potamogale velox,mass,Brain_Mass,g,4.13,4.13,6,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,3.88,4.16
Potorous platyops,mass,Brain_Mass,g,6.3,6.3,1,1,0,False,Burger,secondary,6.3,6.3
Potorous tridactylus,mass,Brain_Mass,g,9.53,9.53,1,1,0,False,Burger,secondary,9.53,9.53
Potos flavus,mass,Brain_Mass,g,33.08,33.08,1,1,0,False,Burger,secondary,33.08,33.08
Praomys daltoni,mass,Brain_Mass,g,0.68,0.68,1,1,0,False,Burger,secondary,0.68,0.68
Praomys morio,mass,Brain_Mass,g,0.84,0.84,1,1,0,False,Burger,secondary,0.84,0.84
Praomys tullbergi,mass,Brain_Mass,g,0.86,0.86,1,1,0,False,Burger,secondary,0.86,0.86
Presbytis chrysomelas,mass,Brain_Mass,g,72.1121,72.1121,1,1,0,False,Burger,secondary,72.1121,72.1121
Presbytis comata,mass,Brain_Mass,g,80.3,80.3,1,1,0,False,Burger,secondary,80.3,80.3
Presbytis femoralis,mass,Brain_Mass,g,73.7357,73.7357,1,1,0,False,Burger,secondary,73.7357,73.7357
Presbytis frontata,mass,Brain_Mass,g,81.0169,81.0169,1,1,0,False,Burger,secondary,81.0169,81.0169
Presbytis hosei,mass,Brain_Mass,g,60.0,60.0,1,1,0,False,Burger,secondary,60.0,60.0
Presbytis melalophos,mass,Brain_Mass,g,59.2,59.2,1,1,0,False,Burger,secondary,59.2,59.2
Presbytis natunae,mass,Brain_Mass,g,57.19,57.19,1,1,0,False,Burger,secondary,57.19,57.19
Presbytis potenziani,mass,Brain_Mass,g,57.0,57.0,1,1,0,False,Burger,secondary,57.0,57.0
Presbytis rubicunda,mass,Brain_Mass,g,71.0151,71.0151,1,1,0,False,Burger,secondary,71.0151,71.0151
Presbytis siamensis,mass,Brain_Mass,g,60.9421,60.9421,1,1,0,False,Burger,secondary,60.9421,60.9421
Presbytis thomasi,mass,Brain_Mass,g,72.9324,72.9324,1,1,0,False,Burger,secondary,72.9324,72.9324
Priodontes maximus,mass,Brain_Mass,g,81.0,81.0,1,1,0,False,Burger,secondary,81.0,81.0
Prionailurus bengalensis,mass,Brain_Mass,g,29.37,29.37,1,1,0,False,Burger,secondary,29.37,29.37
Prionailurus planiceps,mass,Brain_Mass,g,21.98,21.98,1,1,0,False,Burger,secondary,21.98,21.98
Prionailurus rubiginosus,mass,Brain_Mass,g,18.92,18.92,1,1,0,False,Burger,secondary,18.92,18.92
Prionailurus viverrinus,mass,Brain_Mass,g,46.53,46.53,1,1,0,False,Burger,secondary,46.53,46.53
Prionodon linsang,mass,Brain_Mass,g,8.5,8.5,1,1,0,False,Burger,secondary,8.5,8.5
Prionodon pardicolor,mass,Brain_Mass,g,9.03,9.03,1,1,0,False,Burger,secondary,9.03,9.03
Procavia capensis,mass,Brain_Mass,g,18.3978,18.6342,5,4,0,False,Burger; HerculanoHouzel; Karl; Lewitus,secondary,16.853,19.47
Procavia sp.,mass,Brain_Mass,g,4.317,4.317,1,1,0,False,HerculanoHouzel,secondary,4.317,4.317
Procolobus verus,mass,Brain_Mass,g,52.6004,52.6004,1,1,0,False,Burger,secondary,52.6004,52.6004
Procyon cancrivorus,mass,Brain_Mass,g,61.56,61.56,1,1,0,False,Burger,secondary,61.56,61.56
Procyon lotor,mass,Brain_Mass,g,40.545,40.545,3,2,0,False,Burger; Lewitus,secondary,40.02,41.07
Proechimys brevicauda,mass,Brain_Mass,g,2.95,2.95,1,1,0,False,Burger,secondary,2.95,2.95
Proechimys guyannensis,mass,Brain_Mass,g,2.078,2.078,1,1,0,False,HerculanoHouzel,secondary,2.078,2.078
Proechimys semispinosus,mass,Brain_Mass,g,6.87,6.87,1,1,0,False,Burger,secondary,6.87,6.87
Profelis aurata,mass,Brain_Mass,g,57.97,57.97,1,1,0,False,Burger,secondary,57.97,57.97
