"Species","Measure","Units","Value_g","raw_value","raw_unit","Source","first_author","Year","Team","role","paper","column","poolable_group","basis","measure_emitted"
"Giraffa camelopardalis","Brain_Mass","g",528.026,"528.026","g","10.3389%2Ffnana.2014.00128_Table1.tsv","Kazu","2014","Kazu","primary","Kazu_etal_2014","WholeBrain_Mass.g","mass_measured_excl_ob","mass_excl_olfactory_bulb","Brain_Mass_excl_olfactory_bulb"
"Sus scrofa domesticus","Brain_Mass","g",57.758,"57.758","g","10.3389%2Ffnana.2014.00128_Table1.tsv","Kazu","2014","Kazu","primary","Kazu_etal_2014","WholeBrain_Mass.g","mass_measured_excl_ob","mass_excl_olfactory_bulb","Brain_Mass_excl_olfactory_bulb"
"Tragelaphus strepsiceros","Brain_Mass","g",308.522,"308.522","g","10.3389%2Ffnana.2014.00128_Table1.tsv","Kazu","2014","Kazu","primary","Kazu_etal_2014","WholeBrain_Mass.g","mass_measured_excl_ob","mass_excl_olfactory_bulb","Brain_Mass_excl_olfactory_bulb"
"Antidorcas marsupialis","Brain_Mass","g",106.074,"106.074","g","10.3389%2Ffnana.2015.00039_TABLE1.tsv","Kazu","2015","Kazu","primary","Kazu_etal_2015","WholeBrain_Mass.g","mass_measured_excl_ob","mass_excl_olfactory_bulb","Brain_Mass_excl_olfactory_bulb"
"Damaliscus pygargus phillipsi","Brain_Mass","g",154.718,"154.718","g","10.3389%2Ffnana.2015.00039_TABLE1.tsv","Kazu","2015","Kazu","primary","Kazu_etal_2015","WholeBrain_Mass.g","mass_measured_excl_ob","mass_excl_olfactory_bulb","Brain_Mass_excl_olfactory_bulb"
"Giraffa camelopardalis","Brain_Mass","g",537.218,"537.218","g","10.3389%2Ffnana.2015.00039_TABLE1.tsv","Kazu","2015","Kazu","primary","Kazu_etal_2015","WholeBrain_Mass.g","mass_measured_excl_ob","mass_excl_olfactory_bulb","Brain_Mass_excl_olfactory_bulb"
"Sus scrofa domesticus","Brain_Mass","g",64.18,"64.18","g","10.3389%2Ffnana.2015.00039_TABLE1.tsv","Kazu","2015","Kazu","primary","Kazu_etal_2015","WholeBrain_Mass.g","mass_measured_excl_ob","mass_excl_olfactory_bulb","Brain_Mass_excl_olfactory_bulb"
"Tragelaphus strepsiceros","Brain_Mass","g",306.86,"306.86","g","10.3389%2Ffnana.2015.00039_TABLE1.tsv","Kazu","2015","Kazu","primary","Kazu_etal_2015","WholeBrain_Mass.g","mass_measured_excl_ob","mass_excl_olfactory_bulb","Brain_Mass_excl_olfactory_bulb"
"Castor canadensis","Brain_Mass","g",41.17,"41.17","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Hydrochoerus hydrochaeris","Brain_Mass","g",63.5,"63.5","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Oryctolagus cuniculus","Brain_Mass","g",6.5,"6.5","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Erythrocebus patas","Brain_Mass","g",105.65,"105.65","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Miopithecus talapoin","Brain_Mass","g",39.1,"39.1","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Lophocebus albigena","Brain_Mass","g",103.38,"103.38","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Macaca mulatta","Brain_Mass","g",89.22,"89.22","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Piliocolobus badius","Brain_Mass","g",76.75,"76.75","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Pygathrix nemaeus","Brain_Mass","g",84.83,"84.83","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Gorilla gorilla","Brain_Mass","g",477.44,"477.44","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Pan troglodytes","Brain_Mass","g",392.06,"392.06","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Hylobates lar","Brain_Mass","g",101.52,"101.52","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Alouatta palliata","Brain_Mass","g",52.75,"52.75","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Lagothrix lagothricha","Brain_Mass","g",95.58,"95.58","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Callicebus moloch","Brain_Mass","g",19,"19","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Aotus trivirgatus","Brain_Mass","g",17.4,"17.4","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Callimico goeldii","Brain_Mass","g",10.95,"10.95","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Callithrix jacchus","Brain_Mass","g",7.61,"7.61","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Saguinus midas","Brain_Mass","g",10.5,"10.5","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Saimiri sciureus","Brain_Mass","g",22.98,"22.98","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Microcebus murinus","Brain_Mass","g",1.85,"1.85","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Cheirogaleus major","Brain_Mass","g",6.43,"6.43","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Cheirogaleus medius","Brain_Mass","g",3.01,"3.01","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Avahi laniger","Brain_Mass","g",10.65,"10.65","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Avahi occidentalis","Brain_Mass","g",9.69,"9.69","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Propithecus verreauxi","Brain_Mass","g",26.9,"26.9","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Indri indri","Brain_Mass","g",37.35,"37.35","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Daubentonia madagascariensis","Brain_Mass","g",44.89,"44.89","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Eulemur fulvus","Brain_Mass","g",28.1,"28.1","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Eulemur mongoz","Brain_Mass","g",20.75,"20.75","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Varecia variegata","Brain_Mass","g",49.83,"49.83","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Lepilemur ruficaudatus","Brain_Mass","g",7.5,"7.5","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Perodicticus potto","Brain_Mass","g",13.54,"13.54","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Loris tardigradus","Brain_Mass","g",6.63,"6.63","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Nycticebus coucang","Brain_Mass","g",11.73,"11.73","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Galago senegalensis","Brain_Mass","g",4.8,"4.8","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Otolemur crassicaudatus","Brain_Mass","g",10.6,"10.6","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Galagoides demidoff","Brain_Mass","g",3.35,"3.35","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Tupaia glis","Brain_Mass","g",3.03,"3.03","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Capra hircus","Brain_Mass","g",106,"106","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Bos taurus","Brain_Mass","g",462,"462","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Odocoileus virginianus","Brain_Mass","g",160,"160","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Tursiops truncatus","Brain_Mass","g",1489,"1489","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Sus scrofa","Brain_Mass","g",13765,"13765","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Lama glama","Brain_Mass","g",216.77,"216.77","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Equus caballus","Brain_Mass","g",712,"712","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Mustela putorius furo","Brain_Mass","g",8.25,"8.25","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Procyon lotor","Brain_Mass","g",40.02,"40.02","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Zalophus californianus","Brain_Mass","g",363,"363","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Phoca vitulina","Brain_Mass","g",273.75,"273.75","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Ursus maritimus","Brain_Mass","g",472.68,"472.68","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Vulpes vulpes","Brain_Mass","g",45.63,"45.63","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Panthera leo","Brain_Mass","g",24721,"24721","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Felis catus","Brain_Mass","g",31.18,"31.18","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Crocuta crocuta","Brain_Mass","g",153.27,"153.27","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Cynictis penicillata","Brain_Mass","g",12.51,"12.51","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Pteropus giganteus","Brain_Mass","g",9,"9","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Erinaceus europaeus","Brain_Mass","g",3.5,"3.5","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Sorex araneus","Brain_Mass","g",0.2,"0.2","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Choloepus didactylus","Brain_Mass","g",77,"77","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Dasypus novemcinctus","Brain_Mass","g",10.75,"10.75","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Trichechus manatus","Brain_Mass","g",382,"382","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Procavia capensis","Brain_Mass","g",19.17,"19.17","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Macropus fuliginosus","Brain_Mass","g",64.8,"64.8","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Didelphis virginiana","Brain_Mass","g",6.72,"6.72","g","10.3389%2Ffnhum.2013.00424_TableS2partial.tsv","Lewitus","2013","Lewitus","secondary","Lewitus_etal_2013","Brain_weight_g","mass_measured","mass_unspecified","Brain_Mass_measured"
"Sorex minutus","Brain_Mass","g",0.11,"110","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
"Sorex araneus","Brain_Mass","g",0.2,"200","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
"Crocidura russula","Brain_Mass","g",0.19,"190","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
"Crocidura flavescens","Brain_Mass","g",0.44,"440","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
"Suncus murinus","Brain_Mass","g",0.38,"380","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
"Echinops telfairi","Brain_Mass","g",0.62,"620","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
"Hemicentetes semispinosus","Brain_Mass","g",0.83,"830","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
"Setifer setosus","Brain_Mass","g",1.51,"1510","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
"Tenrec ecaudatus","Brain_Mass","g",2.57,"2570","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
"Erinaceus europaeus","Brain_Mass","g",3.35,"3350","mg","ISBN%3A0390672505_TABLE1.tsv","Stephan","1970","Stephan_collection","primary","Stephan_etal_1970","brain_weight_mg","mass_measured","mass_fresh","Brain_Mass_measured"
