status,genus,weighting,region,measure,stat,built,manual,diff,real_built,real_manual,tol
both_absent,Lepus,unweighted,Occipital Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Occipital Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Occipital Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Occipital Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Occipital Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,Occipital Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Lepus,unweighted,Occipital Cortex,CMRgl,CV,25.79,25.79,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Occipital Cortex,CMRgl,CVstar,32.23,32.23,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Occipital Cortex,CMRgl,Mean,76.4,76.4,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Occipital Cortex,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Lepus,unweighted,Occipital Cortex,CMRgl,SD,19.7,19.7,0,TRUE,TRUE,0.011
match,Lepus,weighted,Occipital Cortex,CMRgl,CV,25.79,25.79,0,TRUE,TRUE,0.011
match,Lepus,weighted,Occipital Cortex,CMRgl,CVstar,27.07,27.07,0,TRUE,TRUE,0.011
match,Lepus,weighted,Occipital Cortex,CMRgl,Mean,76.4,76.4,0,TRUE,TRUE,0.011
match,Lepus,weighted,Occipital Cortex,CMRgl,N,5,5,0,TRUE,TRUE,0
match,Lepus,weighted,Occipital Cortex,CMRgl,SD,19.7,19.7,0,TRUE,TRUE,0.011
both_absent,Lepus,unweighted,Parietal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Parietal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Parietal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Parietal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,unweighted,Parietal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Parietal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Parietal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Parietal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Parietal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,Parietal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Lepus,unweighted,Parietal Cortex,CMRgl,CV,23.8,23.8,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Parietal Cortex,CMRgl,CVstar,29.75,29.75,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Parietal Cortex,CMRgl,Mean,73.1,73.1,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Parietal Cortex,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Lepus,unweighted,Parietal Cortex,CMRgl,SD,17.4,17.4,0,TRUE,TRUE,0.011
match,Lepus,weighted,Parietal Cortex,CMRgl,CV,23.8,23.8,0,TRUE,TRUE,0.011
match,Lepus,weighted,Parietal Cortex,CMRgl,CVstar,24.99,24.99,0,TRUE,TRUE,0.011
match,Lepus,weighted,Parietal Cortex,CMRgl,Mean,73.1,73.1,0,TRUE,TRUE,0.011
match,Lepus,weighted,Parietal Cortex,CMRgl,N,5,5,0,TRUE,TRUE,0
match,Lepus,weighted,Parietal Cortex,CMRgl,SD,17.4,17.4,0,TRUE,TRUE,0.011
both_absent,Lepus,unweighted,Sensorimotor Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Sensorimotor Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Sensorimotor Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,unweighted,Sensorimotor Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Sensorimotor Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Sensorimotor Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Sensorimotor Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,Sensorimotor Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Lepus,unweighted,Sensorimotor Cortex,CMRgl,CV,18.51,18.51,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Sensorimotor Cortex,CMRgl,CVstar,23.14,23.14,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Sensorimotor Cortex,CMRgl,Mean,82.65,82.65,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Sensorimotor Cortex,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Lepus,unweighted,Sensorimotor Cortex,CMRgl,SD,15.3,15.3,0,TRUE,TRUE,0.011
match,Lepus,weighted,Sensorimotor Cortex,CMRgl,CV,18.51,18.51,0,TRUE,TRUE,0.011
match,Lepus,weighted,Sensorimotor Cortex,CMRgl,CVstar,19.44,19.44,0,TRUE,TRUE,0.011
match,Lepus,weighted,Sensorimotor Cortex,CMRgl,Mean,82.65,82.65,0,TRUE,TRUE,0.011
match,Lepus,weighted,Sensorimotor Cortex,CMRgl,N,5,5,0,TRUE,TRUE,0
match,Lepus,weighted,Sensorimotor Cortex,CMRgl,SD,15.3,15.3,0,TRUE,TRUE,0.011
both_absent,Lepus,unweighted,Temporal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Temporal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Temporal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Temporal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,unweighted,Temporal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Temporal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Temporal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Temporal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Temporal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,Temporal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Temporal Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Temporal Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Temporal Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Temporal Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,unweighted,Temporal Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Temporal Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Temporal Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Temporal Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Temporal Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,Temporal Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Thalamus,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Thalamus,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Thalamus,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Thalamus,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,unweighted,Thalamus,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Thalamus,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Thalamus,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Thalamus,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Thalamus,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,Thalamus,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Thalamus,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Thalamus,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Thalamus,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Thalamus,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,unweighted,Thalamus,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Thalamus,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Thalamus,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Thalamus,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Thalamus,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,Thalamus,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Lepus,unweighted,Thalamus,CMRgl,CV,10.48,10.48,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Thalamus,CMRgl,CVstar,13.1,13.1,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Thalamus,CMRgl,Mean,89.7,89.7,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Thalamus,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Lepus,unweighted,Thalamus,CMRgl,SD,9.4,9.4,0,TRUE,TRUE,0.011
match,Lepus,weighted,Thalamus,CMRgl,CV,10.48,10.48,0,TRUE,TRUE,0.011
match,Lepus,weighted,Thalamus,CMRgl,CVstar,11,11,0,TRUE,TRUE,0.011
match,Lepus,weighted,Thalamus,CMRgl,Mean,89.7,89.7,0,TRUE,TRUE,0.011
match,Lepus,weighted,Thalamus,CMRgl,N,5,5,0,TRUE,TRUE,0
match,Lepus,weighted,Thalamus,CMRgl,SD,9.4,9.4,0,TRUE,TRUE,0.011
both_absent,Lepus,unweighted,White Matter,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,White Matter,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,White Matter,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,White Matter,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,unweighted,White Matter,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,White Matter,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,White Matter,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,White Matter,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,White Matter,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,White Matter,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,White Matter,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,White Matter,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,White Matter,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,White Matter,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,unweighted,White Matter,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,White Matter,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,White Matter,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,White Matter,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,White Matter,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,White Matter,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Lepus,unweighted,White Matter,CMRgl,CV,21.46,21.46,0,TRUE,TRUE,0.011
match,Lepus,unweighted,White Matter,CMRgl,CVstar,26.82,26.82,0,TRUE,TRUE,0.011
match,Lepus,unweighted,White Matter,CMRgl,Mean,26.1,26.1,0,TRUE,TRUE,0.011
match,Lepus,unweighted,White Matter,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Lepus,unweighted,White Matter,CMRgl,SD,5.6,5.6,0,TRUE,TRUE,0.011
match,Lepus,weighted,White Matter,CMRgl,CV,21.46,21.46,0,TRUE,TRUE,0.011
match,Lepus,weighted,White Matter,CMRgl,CVstar,22.53,22.53,0,TRUE,TRUE,0.011
match,Lepus,weighted,White Matter,CMRgl,Mean,26.1,26.1,0,TRUE,TRUE,0.011
match,Lepus,weighted,White Matter,CMRgl,N,5,5,0,TRUE,TRUE,0
match,Lepus,weighted,White Matter,CMRgl,SD,5.6,5.6,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Whole Brain,CBF,CV,38.54,38.54,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Whole Brain,CBF,CVstar,48.18,48.18,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Whole Brain,CBF,Mean,48,48,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Whole Brain,CBF,N,1,1,0,TRUE,TRUE,0
match,Lepus,unweighted,Whole Brain,CBF,SD,18.5,18.5,0,TRUE,TRUE,0.011
match,Lepus,weighted,Whole Brain,CBF,CV,38.54,38.54,0,TRUE,TRUE,0.011
match,Lepus,weighted,Whole Brain,CBF,CVstar,38.8,38.8,0,TRUE,TRUE,0.011
match,Lepus,weighted,Whole Brain,CBF,Mean,48,48,0,TRUE,TRUE,0.011
match,Lepus,weighted,Whole Brain,CBF,N,38,38,0,TRUE,TRUE,0
match,Lepus,weighted,Whole Brain,CBF,SD,18.5,18.5,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Whole Brain,CMRO2,CV,8.71,8.71,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Whole Brain,CMRO2,CVstar,10.89,10.89,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Whole Brain,CMRO2,Mean,205.4,205.4,0,TRUE,TRUE,0.011
match,Lepus,unweighted,Whole Brain,CMRO2,N,1,1,0,TRUE,TRUE,0
match,Lepus,unweighted,Whole Brain,CMRO2,SD,17.9,17.9,0,TRUE,TRUE,0.011
match,Lepus,weighted,Whole Brain,CMRO2,CV,8.71,8.71,0,TRUE,TRUE,0.011
match,Lepus,weighted,Whole Brain,CMRO2,CVstar,8.77,8.77,0,TRUE,TRUE,0.011
match,Lepus,weighted,Whole Brain,CMRO2,Mean,205.4,205.4,0,TRUE,TRUE,0.011
match,Lepus,weighted,Whole Brain,CMRO2,N,38,38,0,TRUE,TRUE,0
match,Lepus,weighted,Whole Brain,CMRO2,SD,17.9,17.9,0,TRUE,TRUE,0.011
both_absent,Lepus,unweighted,Whole Brain,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Whole Brain,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Whole Brain,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,unweighted,Whole Brain,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,unweighted,Whole Brain,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Whole Brain,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Whole Brain,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Whole Brain,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Lepus,weighted,Whole Brain,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Lepus,weighted,Whole Brain,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Macaca,unweighted,Auditory Cortex,CMRgl,CV,17.35,17.35,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Auditory Cortex,CMRgl,CVstar,21.69,21.69,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Auditory Cortex,CMRgl,Mean,70.3,70.3,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Auditory Cortex,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Macaca,unweighted,Auditory Cortex,CMRgl,SD,12.2,12.2,0,TRUE,TRUE,0.011
match,Macaca,weighted,Auditory Cortex,CMRgl,CV,17.35,17.35,0,TRUE,TRUE,0.011
match,Macaca,weighted,Auditory Cortex,CMRgl,CVstar,18.08,18.08,0,TRUE,TRUE,0.011
match,Macaca,weighted,Auditory Cortex,CMRgl,Mean,70.3,70.3,0,TRUE,TRUE,0.011
match,Macaca,weighted,Auditory Cortex,CMRgl,N,6,6,0,TRUE,TRUE,0
match,Macaca,weighted,Auditory Cortex,CMRgl,SD,12.2,12.2,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CBF,CV,18.35,18.35,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CBF,CVstar,22.93,22.93,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CBF,Mean,60.5,60.5,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CBF,N,1,1,0,TRUE,TRUE,0
match,Macaca,unweighted,Basal Ganglia,CBF,SD,11.1,11.1,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CBF,CV,18.35,18.35,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CBF,CVstar,19.11,19.11,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CBF,Mean,60.5,60.5,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CBF,N,6,6,0,TRUE,TRUE,0
match,Macaca,weighted,Basal Ganglia,CBF,SD,11.1,11.1,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CMRO2,CV,12.55,12.55,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CMRO2,CVstar,15.69,15.69,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CMRO2,Mean,255,255,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CMRO2,N,1,1,0,TRUE,TRUE,0
match,Macaca,unweighted,Basal Ganglia,CMRO2,SD,32,32,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CMRO2,CV,12.55,12.55,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CMRO2,CVstar,13.07,13.07,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CMRO2,Mean,255,255,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CMRO2,N,6,6,0,TRUE,TRUE,0
match,Macaca,weighted,Basal Ganglia,CMRO2,SD,32,32,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CMRgl,CV,13.09,13.09,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CMRgl,CVstar,13.46,13.46,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CMRgl,Mean,44.5,44.5,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Basal Ganglia,CMRgl,N,9,9,0,TRUE,TRUE,0
match,Macaca,unweighted,Basal Ganglia,CMRgl,SD,5.83,5.83,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CMRgl,CV,12.74,12.74,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CMRgl,CVstar,12.82,12.82,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CMRgl,Mean,44.33,44.33,0,TRUE,TRUE,0.011
match,Macaca,weighted,Basal Ganglia,CMRgl,N,40,40,0,TRUE,TRUE,0
match,Macaca,weighted,Basal Ganglia,CMRgl,SD,5.65,5.65,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cerebellum,CBF,CV,10.67,10.67,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cerebellum,CBF,CVstar,13.34,13.34,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cerebellum,CBF,Mean,47.8,47.8,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cerebellum,CBF,N,1,1,0,TRUE,TRUE,0
match,Macaca,unweighted,Cerebellum,CBF,SD,5.1,5.1,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cerebellum,CBF,CV,10.67,10.67,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cerebellum,CBF,CVstar,11.11,11.11,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cerebellum,CBF,Mean,47.8,47.8,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cerebellum,CBF,N,6,6,0,TRUE,TRUE,0
match,Macaca,weighted,Cerebellum,CBF,SD,5.1,5.1,0,TRUE,TRUE,0.011
both_absent,Macaca,unweighted,Cerebellum,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,unweighted,Cerebellum,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,unweighted,Cerebellum,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,unweighted,Cerebellum,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Macaca,unweighted,Cerebellum,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,weighted,Cerebellum,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,weighted,Cerebellum,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,weighted,Cerebellum,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,weighted,Cerebellum,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Macaca,weighted,Cerebellum,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Macaca,unweighted,Cerebellum,CMRgl,CV,15.97,15.97,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cerebellum,CMRgl,CVstar,16.64,16.64,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cerebellum,CMRgl,Mean,28.1,28.1,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cerebellum,CMRgl,N,6,6,0,TRUE,TRUE,0
match,Macaca,unweighted,Cerebellum,CMRgl,SD,4.49,4.49,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cerebellum,CMRgl,CV,16.5,16.5,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cerebellum,CMRgl,CVstar,16.66,16.66,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cerebellum,CMRgl,Mean,28.12,28.12,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cerebellum,CMRgl,N,25,25,0,TRUE,TRUE,0
match,Macaca,weighted,Cerebellum,CMRgl,SD,4.64,4.64,0,TRUE,TRUE,0.011
both_absent,Macaca,unweighted,Cingulate Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,unweighted,Cingulate Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,unweighted,Cingulate Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,unweighted,Cingulate Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Macaca,unweighted,Cingulate Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,weighted,Cingulate Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,weighted,Cingulate Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,weighted,Cingulate Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Macaca,weighted,Cingulate Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Macaca,weighted,Cingulate Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Macaca,unweighted,Cingulate Cortex,CMRgl,CV,22.26,22.26,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cingulate Cortex,CMRgl,CVstar,23.05,23.05,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cingulate Cortex,CMRgl,Mean,42.96,42.96,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cingulate Cortex,CMRgl,N,7,7,0,TRUE,TRUE,0
match,Macaca,unweighted,Cingulate Cortex,CMRgl,SD,9.56,9.56,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cingulate Cortex,CMRgl,CV,15.56,15.56,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cingulate Cortex,CMRgl,CVstar,15.7,15.7,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cingulate Cortex,CMRgl,Mean,42.35,42.35,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cingulate Cortex,CMRgl,N,29,29,0,TRUE,TRUE,0
match,Macaca,weighted,Cingulate Cortex,CMRgl,SD,6.59,6.59,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cortex,CBF,CV,14.15,14.15,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cortex,CBF,CVstar,17.69,17.69,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cortex,CBF,Mean,53,53,0,TRUE,TRUE,0.011
match,Macaca,unweighted,Cortex,CBF,N,1,1,0,TRUE,TRUE,0
match,Macaca,unweighted,Cortex,CBF,SD,7.5,7.5,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cortex,CBF,CV,14.15,14.15,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cortex,CBF,CVstar,14.74,14.74,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cortex,CBF,Mean,53,53,0,TRUE,TRUE,0.011
match,Macaca,weighted,Cortex,CBF,N,6,6,0,TRUE,TRUE,0
match,Macaca,weighted,Cortex,CBF,SD,7.5,7.5,0,TRUE,TRUE,0.011
both_absent,Macaca,unweighted,Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
