"script","associated_data_file","associated_data_filename","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableIX.tsv","10.1159%2F000155963_TableIX.tsv","mentions related name",FALSE,TRUE,"287","286:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 287:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"", | 288:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableV.tsv","10.1159%2F000155963_TableV.tsv","mentions related name",FALSE,TRUE,"283;284;285;286","282:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", | 283:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"", | 284:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", || 283:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"", | 284:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 285:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", || 284:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 285:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 286:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", || 285:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 286:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 287:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableVI.tsv","10.1159%2F000155963_TableVI.tsv","mentions related name",FALSE,TRUE,"284;285;286","283:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"", | 284:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 285:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", || 284:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 285:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 286:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", || 285:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 286:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 287:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableVII.tsv","10.1159%2F000155963_TableVII.tsv","mentions related name",FALSE,TRUE,"285;286","284:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 285:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 286:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", || 285:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 286:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 287:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableVIII.tsv","10.1159%2F000155963_TableVIII.tsv","mentions related name",FALSE,TRUE,"286","285:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 286:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 287:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableX.tsv","10.1159%2F000155963_TableX.tsv","mentions related name",FALSE,TRUE,"288;289;290;291;292;293;294","287:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"", | 288:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"", | 289:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", || 288:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"", | 289:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 290:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", || 289:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 290:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", || 290:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 292:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", || 291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 292:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 293:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", || 292:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 293:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 294:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", || 293:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 294:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 295:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXI.tsv","10.1159%2F000155963_TableXI.tsv","mentions related name",FALSE,TRUE,"289;290;291;292","288:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"", | 289:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 290:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", || 289:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 290:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", || 290:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 292:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", || 291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 292:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 293:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXII.tsv","10.1159%2F000155963_TableXII.tsv","mentions related name",FALSE,TRUE,"290;291","289:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 290:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", || 290:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 292:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXIII.tsv","10.1159%2F000155963_TableXIII.tsv","mentions related name",FALSE,TRUE,"291","290:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 292:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXIV.tsv","10.1159%2F000155963_TableXIV.tsv","mentions related name",FALSE,TRUE,"292","291:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 292:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 293:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXV.tsv","10.1159%2F000155963_TableXV.tsv","mentions related name",FALSE,TRUE,"293;294","292:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 293:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 294:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", || 293:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 294:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 295:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXVI.tsv","10.1159%2F000155963_TableXVI.tsv","mentions related name",FALSE,TRUE,"294","293:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 294:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 295:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000156277_TableI.tsv","10.1159%2F000156277_TableI.tsv","mentions related name",FALSE,TRUE,"306","305:   # empty on 2026-08-12). Safe to delete once the registry has held for a while. | 306:   ""Matano__1986_TableI""                  = ""10.1159%2F000156277_TableI"", | 307:   # Zilles & Rehkämper 1988 Table 12-2: the SAME class of registry drift as Matano 1986 above."
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000323671_SupplementaryTable1.tsv","10.1159%2F000323671_SupplementaryTable1.tsv","mentions related name",FALSE,TRUE,"298","297:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 298:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", | 299:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"","
"__merging_volumes/volumes_compiled_select.R","Baron_etal_1988/Baron_etal_1988_Table1.csv","Baron_etal_1988_Table1.csv","mentions related name",FALSE,TRUE,"181","180:   ""Matano_etal_1985_b_Table1"",            ""Selected_collection"",  1985, | 181:   ""Matano__1986_TableI"",                  ""Selected_collection"",  1986,  # vestibular nuclei, ONE SIDE (_unilateral terms); superseded by Baron_etal_1988_Table1 (bilateral, all 46 spp.) where both are selected | 182:   # -- Zilles & Rehkämper 1988 (Pongo, structure-rows) -----------------------------------------"
"__merging_volumes/volumes_compiled_select.R","Bauernfeind_etal_2013/Bauernfeind_etal_2013_Table1.csv","Bauernfeind_etal_2013_Table1.csv","mentions related name",FALSE,TRUE,"197;444","196:   # -- Bauernfeind et al. 2013 (insula; Table1 = LEFT, Table2 = RIGHT) -------------------------- | 197:   ""Bauernfeind_etal_2013_Table1"",         ""Selected_collection"",  2013, | 198:   ""Bauernfeind_etal_2013_Table2"",         ""Selected_collection"",  2013, || 443:   } | 444:   if (it == ""Bauernfeind_etal_2013_Table1"") {                   # per-individual -> species means (Pongo merge), mg->g | 445:     df <- df %>% mutate(lab = ifelse(Species %in% c(""Pongo abelii"",""Pongo pygmaeus""),"
"__merging_volumes/volumes_compiled_select.R","Bauernfeind_etal_2013/Bauernfeind_etal_2013_Table2.csv","Bauernfeind_etal_2013_Table2.csv","mentions related name",FALSE,TRUE,"198;295;452","197:   ""Bauernfeind_etal_2013_Table1"",         ""Selected_collection"",  2013, | 198:   ""Bauernfeind_etal_2013_Table2"",         ""Selected_collection"",  2013, | 199:   # -- de Sousa et al. 2013 (bilateral LGN + brain mass) --------------------------------------- || 294:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 295:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"", | 296:   ""MacLeod_etal_2003_Table1""     = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", || 451:   } | 452:   if (it == ""Bauernfeind_etal_2013_Table2"") {                   # per-individual RIGHT insula -> species means (Pongo merge), already mm3 | 453:     df <- df %>% mutate(lab = ifelse(Species %in% c(""Pongo abelii"",""Pongo pygmaeus""),"
"__merging_volumes/volumes_compiled_select.R","deSousa_etal_2010/deSousa_etal_2010_SupTable2.csv","deSousa_etal_2010_SupTable2.csv","mentions related name",FALSE,TRUE,"94","93: # and publishes the 2x-left LGN), whereas for `Area_striata_grey_matter` the doubled figures live in | 94: # deSousa_etal_2010_SupTable2, which is NOT selected — so excluding it prevents no redundancy today | 95: # and simply leaves the de Sousa hominoids with a `_left` V1 and no bilateral partner. It is kept"
"__merging_volumes/volumes_compiled_select.R","deSousa_etal_2010/deSousa_etal_2010_Table1.csv","deSousa_etal_2010_Table1.csv","mentions related name",FALSE,TRUE,"195;464","194:   # -- de Sousa et al. 2010 (Table 1: per-specimen brain/neocortex/LEFT V1/LEFT LGN) ------------ | 195:   ""deSousa_etal_2010_Table1"",             ""Selected_collection"",  2010, | 196:   # -- Bauernfeind et al. 2013 (insula; Table1 = LEFT, Table2 = RIGHT) -------------------------- || 463:   } | 464:   if (it == ""deSousa_etal_2010_Table1"")                          # per-specimen hominoid volumes: cm3 -> mm3 (specimens collapse to a species mean in step 5a). V1/LGN are LEFT-only and printed UNDOUBLED (laterality_known.csv, doubling = none); neocortex + whole brain are both-hemisphere. The doubled 2x-left figures are the same paper's Supp. Table 2 (doubling = by_source), not in this selection. | 465:     df <- df %>% mutate(across(ends_with(""_cm3""), ~num(.x)*1000))"
"__merging_volumes/volumes_compiled_select.R","deSousa_etal_2013/deSousa_etal_2013_Table1.csv","deSousa_etal_2013_Table1.csv","mentions related name",FALSE,TRUE,"92;200","91: # the same measurement into the merge, so we exclude these stems here. The two stems differ in how | 92: # live that risk is: `Corpus_geniculatum_laterale` IS at risk (deSousa_etal_2013_Table1 is selected | 93: # and publishes the 2x-left LGN), whereas for `Area_striata_grey_matter` the doubled figures live in || 199:   # -- de Sousa et al. 2013 (bilateral LGN + brain mass) --------------------------------------- | 200:   ""deSousa_etal_2013_Table1"",             ""Selected_collection"",  2013, | 201:   # -- Smaers et al. 2011 Suppl. Table 1 (TOTAL frontal lobe grey matter) ----------------------"
"__merging_volumes/volumes_compiled_select.R","Frahm_etal_1982/Frahm_etal_1982_Table2.csv","Frahm_etal_1982_Table2.csv","mentions related name",FALSE,TRUE,"173","172:   # Recover it downstream as Neocortex_white_matter / Neocortex x 100. | 173:   ""Frahm_etal_1982_Table2"",               ""Selected_collection"",  1982, | 174:   # -- Frahm et al. 1984 (area striata: total, grey, lamina 1, laminae 2-6, white) -------------"
"__merging_volumes/volumes_compiled_select.R","Frahm_etal_1984/Frahm_etal_1984_Table1.csv","Frahm_etal_1984_Table1.csv","mentions related name",FALSE,TRUE,"175","174:   # -- Frahm et al. 1984 (area striata: total, grey, lamina 1, laminae 2-6, white) ------------- | 175:   ""Frahm_etal_1984_Table1"",               ""Selected_collection"",  1984, | 176:   # -- Stephan et al. 1984 Table 1 (LGN / corpus geniculatum laterale) -------------------------"
"__merging_volumes/volumes_compiled_select.R","MacLeod_etal_2003/MacLeod_etal_2003_Table1.csv","MacLeod_etal_2003_Table1.csv","mentions related name",FALSE,TRUE,"192;254;296;460","191:   # -- MacLeod et al. 2003 (cerebellum; Table1 Yerkes sample, Table2 Hirnforschung sample) ------ | 192:   ""MacLeod_etal_2003_Table1"",             ""Selected_collection"",  2003, | 193:   ""MacLeod_etal_2003_Table2"",             ""Selected_collection"",  2003, || 253: EXCLUDE_ITEMS <- c( | 254:   ""MacLeod_etal_2003_Table1"",              # cerebellum, Yerkes sample -- overrides Stephan cerebellum | 255:   ""MacLeod_etal_2003_Table2"",              # cerebellum, Hirnforschung sample; sole source of 'Cebus sp.' || 295:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"", | 296:   ""MacLeod_etal_2003_Table1""     = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", | 297:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", || 459:   } | 460:   if (it %in% c(""MacLeod_etal_2003_Table1"", ""MacLeod_etal_2003_Table2"", ""MacLeod_etal_2003_"")) { | 461:     meas <- c(""cerebellum_volume_cm3"",""vermis_volume_cm3"",""hemisphere_volume_cm3"",""brain_volume_cm3"")"
"__merging_volumes/volumes_compiled_select.R","MacLeod_etal_2003/MacLeod_etal_2003_Table2.csv","MacLeod_etal_2003_Table2.csv","mentions related name",FALSE,TRUE,"193;255;297;460","192:   ""MacLeod_etal_2003_Table1"",             ""Selected_collection"",  2003, | 193:   ""MacLeod_etal_2003_Table2"",             ""Selected_collection"",  2003, | 194:   # -- de Sousa et al. 2010 (Table 1: per-specimen brain/neocortex/LEFT V1/LEFT LGN) ------------ || 254:   ""MacLeod_etal_2003_Table1"",              # cerebellum, Yerkes sample -- overrides Stephan cerebellum | 255:   ""MacLeod_etal_2003_Table2"",              # cerebellum, Hirnforschung sample; sole source of 'Cebus sp.' | 256:   ""Smaers_etal_2011_SupplementaryTable1"",  # total frontal grey -- 'reference' role only, no compared cell || 296:   ""MacLeod_etal_2003_Table1""     = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", | 297:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 298:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", || 459:   } | 460:   if (it %in% c(""MacLeod_etal_2003_Table1"", ""MacLeod_etal_2003_Table2"", ""MacLeod_etal_2003_"")) { | 461:     meas <- c(""cerebellum_volume_cm3"",""vermis_volume_cm3"",""hemisphere_volume_cm3"",""brain_volume_cm3"")"
